id;X1;X2;X3;Y
1;991.36;-996.71;331.12;-8219.04
2;519.07;-544.58;-962.38;-5959.43
3;844.89;451.54;-364.94;-1431.77
4;-55.14;131.15;-886.6;-346.46
5;411.03;-369.37;259.23;-3022.93
6;-777.74;-503.1;-109.97;280.68
7;-601.03;912.21;-852.6;5627.04
8;900.79;-967.19;-351.41;-8660.71
9;-583.73;246.54;345.66;3889.57
10;847.14;824.3;-302.24;494.71
11;392.2;995.6;210.21;3750.62
12;-796.09;435.55;975.15;6481.02
13;185.87;910.82;637.93;4687.68
14;464.92;422.22;-138.96;158.56
15;806.16;818.53;645.56;1908.39
16;548.76;-345.57;775.62;-2720.1
17;167.08;-389.29;-735.61;-3557.79
18;-148.78;-968.55;-91.68;-4367.8
19;-189.83;-870.09;298.87;-3193.63
20;-233.83;-58.21;333.77;1046.23
21;956.12;299.34;-247.2;-2444.66
22;712.23;-950.67;4.25;-7386.25
23;616.59;62.35;746.18;-992.88
24;234.77;401.47;249.45;1449.32
25;693.82;-639.19;43.83;-5716.61
26;982.46;-665.75;884.19;-5791.23
27;-843.19;475.08;-100.48;5391.52
28;190.5;973.31;565.6;4882.73
29;-20.36;918.42;225.39;4940.11
30;-342.82;34.28;917.88;2708.72
31;58.9;405.12;536.71;2519.77
32;180.18;-627.16;675.36;-2868.46
33;-780.18;941.44;-37.25;7554.35
34;-572.89;697.68;-221.57;5314.16
35;764.42;-525.26;93.85;-5350.15
36;859.15;-506.05;-963.61;-7050.06
37;200.39;-188.08;-570.34;-2460.53
38;-375.12;-535.9;-769.64;-2292.89
39;-189.65;800.53;-945.47;3400.14
40;564.47;-887.17;-782.42;-7584.91
41;-271.47;-977.86;581.71;-3036.73
42;679.99;-991.53;-488.06;-8136.87
43;-551.13;682.14;-324.67;5016.08
44;579.98;229.97;-50.92;-1107.67
45;696.61;190.17;844.51;-524.33
46;860.24;138.24;-142.5;-2741.46
47;-929;323.8;790.62;6175.8
48;-808.69;863.29;698.53;8274.36
49;935.03;335.22;-206.85;-2133.35
50;600.23;-842.7;-51.82;-6505.78
51;994.94;305.05;-322.39;-2664.16
52;-840.61;-264.09;-879.51;656.44
53;-441.1;509.5;-835.5;3050.72
54;113.35;-717.9;995.14;-2631.79
55;509.92;847.84;-714.25;1318.29
56;-643.88;823.06;-423.48;5928.74
57;-847.55;186.09;-672.07;3197.88
58;177.29;955.12;-269.4;3707.03
59;-461.9;-597.61;-913.76;-2469
60;650.88;-445.33;-969.89;-5973.82
61;-62.17;-520.14;153.04;-2136.02
62;-317.85;135.61;-819.42;754.75
63;-133.79;162.33;912.73;2550.33
64;-61.25;-251.22;194.63;-749.18
65;312.84;-812.93;-848.15;-6360.15
66;745.13;-910.02;81.78;-7202.98
67;522.59;274.25;288.8;-209.88
68;875.99;857.55;-415.69;395.52
69;-809.3;-550.32;39.28;368.99
70;590.73;-39.43;665.29;-1510.58
71;-153.73;-955.69;-392.23;-4694.03
72;347.45;955.83;-213.29;3146.58
73;39.19;-626.85;-334.77;-3709.73
74;-380.75;-794.97;-661.63;-3409.94
75;-873;-785.24;88.92;-489.54
76;32.58;-646.56;-827.01;-4452.65
77;245.84;-949.38;790.96;-4555.97
78;559.62;331.87;532.43;267.63
79;-569.57;-762.07;-902.22;-2864.25
80;63.47;841.22;-842.21;2790.29
81;-660.5;-518.26;766.54;957.1
82;827.96;-737.94;869.42;-5589.4
83;-296.72;18.31;222.79;1510.98
84;-290.86;430.95;209.41;3516.8
85;-61.53;-182.82;-954.03;-1971.75
86;993.07;867.42;-14.91;548.75
87;-229.31;691.6;-561.94;3529.94
88;242.62;-364.46;991.09;-1370.12
89;90.7;-131.34;840.96;152.19
90;186.47;-275.13;21.17;-2035.28
91;-648.06;57.49;-34.5;2675.97
92;-934.4;151.11;68.32;4357.24
93;65.68;-227.81;-9.18;-1387.15
94;192.77;149.55;79.16;125.81
95;768.81;635.36;-507.52;-427.76
96;-642.47;-874.38;-230.15;-2233.68
97;37.9;754.6;194.73;3866.41
98;-289.77;-991.35;-762.05;-4862.1
99;-199.51;924.94;827.59;6464.67
100;442.94;-765.87;974.97;-4136.33
