id;X1;X2;X3;Y
1;-462.09;-523.51;211.06;792.71
2;320.11;494.28;862.36;-6188.83
3;262.16;30.43;456.61;-1995.5
4;410.3;-315.57;-260.62;3491.74
5;802.54;722.22;968.82;-7073.03
6;883.21;-264.6;360.72;906.62
7;-813.32;352.42;-95.21;-2534.9
8;-689.73;339.47;309.65;-4284.79
9;36.92;-161.04;-974.99;5687.15
10;-228.25;-642.1;551.87;51.99
11;-682.13;162.39;405.16;-3878.91
12;-657.56;278.66;-67.26;-2066.81
13;-133.98;955.55;7.65;-4928.24
14;914.63;-196.19;646.17;-794.19
15;-547.54;-408.71;845.2;-3050.62
16;-95.81;-345.9;839.46;-2616.57
17;243.43;-377.88;-351.47;3983.44
18;-888.8;-951.41;44.87;3039.36
19;-606.45;748.22;-21.51;-4513.43
20;651.07;657.64;-409.45;-158.9
21;-40.37;168.19;926.57;-5479.9
22;-219.22;32.87;-275.53;862.58
23;194.8;497.34;884.58;-6512.13
24;443.53;96.29;-192.4;1188.28
25;-905.03;-150.82;-535.71;1970.02
26;-780.4;927.07;-471.78;-3431.6
27;517.96;302.49;659.95;-3932.81
28;238.32;-957.79;-594.57;8022.97
29;681.78;-883.59;-769.25;9227.47
30;-159.38;-589.63;-260.73;3934.99
31;-840.47;524.24;258.02;-5172.81
32;-139.88;759.64;-5.72;-3909.62
33;996.24;905.69;117.87;-3443.85
34;19.41;-232.55;-137.7;1857.58
35;-767.21;815.47;567.44;-8019.43
36;403.5;147.09;-366.91;1739.97
37;-249.37;-543.49;-501.56;4761.4
38;713.27;776.27;940.22;-7335.92
39;-100.17;-48.97;924.76;-4501.06
40;-917.06;-940.4;-191.96;4115.08
41;392.53;-797.75;717.02;976.91
42;734.9;592.41;463.11;-4034.63
43;-617.05;846.08;117.8;-5701.43
44;-304.99;156.12;192.13;-2196.29
45;744.94;-688.76;457.22;2288.36
46;615.11;715.26;178.27;-3413.26
47;817.39;827.29;322.49;-4357.05
48;961.59;-380.2;818.82;-675.27
49;487.21;354.54;-959.81;3798.18
50;682.2;226.87;-272.05;1320.13
51;-148.86;-689.51;359.11;1366.93
52;-152.6;-643.82;477.71;548.78
53;935.32;582.44;-60.3;-1073.67
54;314.42;32.2;542.01;-2345.61
55;39.46;434.24;-475;293.77
56;-714.43;397.26;405.79;-5083.89
57;-311.39;205.18;742.53;-5175.33
58;-133.55;297.98;-228.57;-533.88
59;-284.15;-630.17;-666.36;5947.35
60;190.61;-367.21;394.82;145.68
61;-601.8;-156.77;-182.39;725.72
62;583.78;-243.91;716.19;-1429.86
63;-574.66;288.26;-629.7;806.89
64;417.58;883.49;139.09;-4355.78
65;-398.91;-9.76;897.4;-5029.84
66;151.82;-447.57;-63.82;2754.43
67;-677.95;-404.26;-903.98;5396.88
68;-312.87;746.15;-942.01;525.78
69;-275.5;707.92;528.83;-6523.14
70;-842.78;-218.1;129.97;-904.51
71;139.14;615.12;896.98;-7239.12
72;-516.27;-240.58;463.57;-1932.02
73;156.05;-38.84;43.51;224.66
74;259.75;-473.9;737.75;-922.78
75;-724.09;508.85;692.31;-7066.5
76;-689.55;933.9;673.48;-9001.81
77;-468.96;263.4;-479.82;351.51
78;-699.5;790.86;-356.63;-3207.42
79;-322.11;-790.8;569.66;544.49
80;-778.75;-311.01;583.38;-2595.47
81;-983.79;673.18;207.64;-5878.25
82;-724.96;140.89;148.59;-2569.21
83;-386.11;-56.26;507.12;-2845.4
84;-357.84;786.38;-358.71;-2634.63
85;-305.2;645.99;387.35;-5562.94
86;-823.21;371.48;-918.68;1440.62
87;905.33;-280.73;732.14;-822.17
88;-620.39;52.64;-342.65;465.56
89;-170.62;-484.02;-84.19;2524.97
90;847.23;-933.27;-475.98;8275.97
91;-63.44;851.17;-344.83;-2555.74
92;-902.08;-206.12;590.18;-3338.33
93;-428.59;10.72;-997.69;4222.78
94;-836.8;-975.71;-874.06;7798.26
95;-80.51;240.97;297.3;-2778.21
96;-97.02;3.35;21.55;-273.16
97;739.12;-521.3;107.6;3192.42
98;890.31;271.72;514.15;-2470.08
99;-483.63;-63.39;799.73;-4416.7
100;-913.61;51.59;684.27;-5086.52
