id;X1;X2;X3;Y
1;210.86;-868.22;836.16;-7104.86
2;-112.06;21.77;191.56;-713.11
3;-892.94;-703.22;-417.43;408.75
4;460.21;108.74;-801.75;3658.47
5;110.89;-607.32;535.58;-4705.99
6;-863.04;-706.54;-936.55;2792.2
7;-170.19;565.99;-386.17;3913.96
8;-893.87;553.3;-494.21;5091.28
9;-634.22;-586.73;-672.43;1744.34
10;647.61;-946.92;-311.81;-2446.6
11;221.35;-490.75;957.16;-6381.65
12;992.48;-747.25;857.56;-7562.4
13;-808.93;-270.93;719.37;-3494.89
14;360.39;421.96;542.78;-1445.1
15;-126;-191.09;110.75;-1054.7
16;452.48;489.03;276;-59.29
17;-362.56;42.06;561.38;-2122.64
18;252.05;186.93;-902.9;4604.93
19;421.21;-399.06;800.12;-5531.17
20;-541.35;41.88;-762.4;4235.03
21;879.05;-177.34;-58.16;-1212.88
22;-153.79;-399.5;-353.56;424.67
23;-254.97;650.93;162.61;1728.1
24;-296.76;30.75;826.23;-3463.06
25;-871.98;-415.72;93.86;-1010.3
26;229.38;935.94;559.67;374.11
27;918.85;-169.46;-185.39;-631.05
28;235.64;-877.55;511.61;-5646.2
29;706.35;-296.34;477.28;-3952.54
30;-344.1;436.78;-526.87;4298.48
31;-414.21;-45.06;-225.23;1301.72
32;-426.82;-935.87;-419.7;-840.56
33;803.37;-52.37;-979.88;3595.32
34;318.48;370.81;-902.46;5169.16
35;-337.1;928.01;-38.12;3698.95
36;599.07;-940.72;793.78;-7541.73
37;284.44;90.04;-486.52;2295.3
38;-812.19;166.41;136.2;735.85
39;5.17;-277.45;-43.35;-761.94
40;-815.33;-559.19;565.9;-3764.03
41;-417.67;-515.48;746.16;-4849.74
42;326.72;840.69;857.79;-1442.99
43;-249.72;-672.42;326.79;-3597.02
44;981.04;54.07;345.19;-2402.45
45;-1.55;-604.58;-804.52;1674.18
46;-766.88;5.12;189.74;-114.11
47;-29.05;-101.08;-225.79;731.53
48;-799.33;695.12;-621.42;6079.59
49;-146;-302.51;-872.93;3175.99
50;-75.71;-613.08;407.32;-3940.93
51;-300.13;-431.1;-825.68;2665.45
52;369.61;825.19;41.32;2275.52
53;774.27;185.86;908.93;-4376.77
54;810.36;-149.02;-347.52;302.96
55;-178.28;481.52;667.33;-1288.8
56;-779.53;139.87;675.15;-1905.67
57;58.11;-110.58;807.91;-4215.85
58;-265.37;-445.61;184.02;-2134.28
59;-274.04;-511.18;-929.72;2850.27
60;357.1;-968.74;-220.66;-2659.58
61;-916.89;30.69;392.66;-825.2
62;-507.7;-725.49;148.13;-2689.78
63;-130.99;227.22;-190.13;1795.47
64;512.42;-242.8;-113.95;-814.62
65;-920.38;188.09;-864.88;5591.79
66;20.83;-212.92;-78.21;-392.52
67;251.73;661.92;165.16;1252.12
68;-49.04;-420.68;-368.09;315.74
69;93.07;99.61;305.78;-1181.54
70;451.72;-934.15;829.14;-7538.15
71;868.96;831.71;-332.25;3547.98
72;-744.32;192.77;42.47;1196.18
73;350.3;341.88;-10.38;872.65
74;-639.54;-24.82;701.37;-2732.44
75;571.01;663.75;-115.59;2251.94
76;-590.75;491.37;735.8;-1166.84
77;-171.67;-433.62;-655.26;1733.32
78;959.34;90.74;-755.82;2886.83
79;-981.97;40.8;83.07;719.7
80;279.4;-947.03;-346.41;-1922.03
81;-856.01;-47.65;-535.68;3180
82;909.19;559;649.92;-2017.66
83;944.97;568.54;-349.7;2649.2
84;-784.05;508.98;-507.67;4893.2
85;-939.45;-526.75;369.78;-2613.57
86;838.57;759.44;325.9;256.3
87;-156.98;-840.69;897.71;-6934.37
88;967.61;-52.54;488.51;-3425.37
89;853.8;-214.76;-984.05;3006.74
90;281.91;41.37;-703.82;3145.05
91;-962.66;891.21;32.26;3862.75
92;952.05;-435.66;920.01;-6742.96
93;-727.67;189.42;-608.24;4207.82
94;-191.87;132.52;309.79;-805.87
95;-107.18;-469.73;683.8;-4707.98
96;428.72;583.3;-670.1;4705.66
97;556.62;451.36;-442.22;3061.66
98;-539.61;397.89;-254.7;3087.3
99;-333.61;118.05;291.9;-632.62
100;-807.94;52.03;441.73;-1089.27
