id;X1;X2;X3;Y
1;-10.4;-563.53;-626.47;4366.23
2;-565.04;-887;-696.45;8287.91
3;-116.37;-197.22;592.55;-491.49
4;263.85;410.42;236.37;-3583.01
5;310.38;970.66;743.42;-7721.83
6;-145.86;-891;787.68;1988.81
7;-850.1;-36.46;-228.47;4426.37
8;-699.28;-69.57;718.29;1028.02
9;896.38;-166.04;336.23;-4091.23
10;-559.75;-802.92;-751;8076
11;80.91;-281.88;-365.64;1982.37
12;-67.5;178.21;-756.46;1845.06
13;-693.87;-733.84;881.09;3333.91
14;55.47;858.63;898.25;-6648.83
15;490.12;796.06;-836.09;-2883.66
16;-550.77;-94.31;-260.18;3512.92
17;475.01;-605.53;-12.16;620.85
18;259.51;713.49;-423.97;-2829.27
19;315.91;44.02;451.47;-2902.03
20;836.6;-507.76;-195.37;-752.2
21;290.84;-780.25;-770.98;4467.97
22;-618.98;545.65;171.67;-252.31
23;-234.48;218.41;918.05;-2764.45
24;287.79;928.31;578.5;-6941
25;342.5;-55.28;-557.89;508.96
26;181.24;-197.82;-148.06;534.66
27;-716.61;925.42;-294.15;-29.16
28;338.79;362;-699.97;-817.28
29;-361.29;555;-576.73;922.81
30;-108.02;93.76;741.76;-2223.98
31;372.03;208.07;342.75;-3502.45
32;465.51;85.38;692.26;-4445.67
33;-839.37;-80.51;24.55;3792.2
34;-854.41;-902.18;429.48;6112.83
35;-236.42;-595.53;480.95;2052.59
36;350.32;-258.01;673.76;-2441.86
37;713.66;-610.39;597.19;-2231.91
38;76.33;834.15;-911.39;-1076.79
39;-516.24;943.29;-268.4;-1027.61
40;888.58;-248.85;-49.15;-2520.59
41;-801.03;-718.35;741.39;4146.98
42;542.66;743.27;987.43;-8478.04
43;-950.03;-301.74;675.83;3199.85
44;978.16;274.17;-835.17;-2713.14
45;590.86;606.93;790.47;-7494.34
46;-222.41;-312.23;406.14;1016.5
47;637.31;-821.23;279.66;-37.16
48;-814.18;-440.21;974.47;2302.36
49;603.41;-285.44;-451.04;65.55
50;717.56;48.27;37.98;-3336.96
51;-644.01;83.94;-738.01;4611.41
52;-138.32;673.41;192.6;-2880.34
53;660.45;-177.4;-733.41;232.98
54;49.06;91.5;691.15;-2718.64
55;-362;-571.7;621.63;2046.48
56;116.23;87.93;-626.79;1060.44
57;28.85;-288.55;805.37;-1366.35
58;602.05;-611.92;476.33;-1384.85
59;-260.07;-585.24;-857.09;6216.64
60;906.55;-945.96;342.11;-830.67
61;22.64;376.95;122.33;-2077.58
62;755.23;-400.24;-435.44;-130.61
63;644.87;-741.22;-134.69;861.23
64;650.34;167.26;-174.35;-2910.05
65;379.19;735.27;-817.01;-2217.32
66;395.92;-299.24;-773.98;1986.74
67;-407.21;-853.06;-782.67;7746.54
68;-97.94;-591.51;-758.66;5258.92
69;-405.39;925.9;-772.23;128.11
70;804.31;-621.46;-763.9;1614.4
71;926.8;302.51;95.51;-5476.62
72;479.29;-978.65;-101.75;2468.33
73;75.12;395.08;-749.33;300.77
74;-384.42;419.7;632.06;-2114.41
75;979.48;269.53;-100.12;-4954.98
76;872.17;39.96;-310.1;-2882.58
77;69.67;-37.98;592.96;-1951.94
78;-431.36;-629.47;754.3;2176.53
79;861.04;-72.85;-613.35;-1423.36
80;610.73;551.61;22.82;-4986.35
81;464.91;-753.85;654.8;-752.18
82;298.28;-988.66;-468.52;4396.45
83;-271.04;717.55;75.59;-2151.58
84;719.68;-788.79;-483.42;1821.53
85;791.26;147.13;-493.58;-2435.94
86;752.08;-294.7;516.14;-3488.53
87;287.38;919.05;925.7;-7965.53
88;149.41;839.78;-895.31;-1457.34
89;-502.2;-502.3;-545.75;5923.21
90;-165.25;-758.74;-670.1;5981.53
91;-395.85;-21.29;81.51;1502.71
92;750.81;663.28;874.29;-8663.72
93;37.99;161.94;-870.29;1820.86
94;-821.55;-652.68;506.46;4674.41
95;-80.56;720.27;-448.09;-1354.95
96;-868.12;966.26;713.52;-2662.3
97;287.74;627.38;981.09;-6893.28
98;-475.58;-550.46;402.16;3106.63
99;-48.86;-13.35;-626.23;2184.06
100;917.86;636.17;853.06;-9184.67
