id;X1;X2;X3;Y
1;-306.86;-376.02;223.97;233.16
2;839.19;442.35;200.18;-1703.64
3;794.48;-273.12;342.84;-187.08
4;369.7;890.84;-981.99;876.01
5;698.21;755.02;-614.38;107.08
6;495.52;608.38;-923.69;1502.56
7;505.94;-662.09;-14.34;2025.36
8;460.01;-275.97;703.5;-1464.52
9;995.66;-92.63;70.35;265.27
10;-817.24;-698.38;-138.85;2225.13
11;926.21;124.52;-12.44;-83.64
12;-234.98;941.55;690.89;-4997.98
13;368.5;-59.8;-717.95;2655.56
14;-689.94;-454.62;-639.04;3243.8
15;645.66;-587.08;-954.53;4989.12
16;-603.52;37.89;-68.82;-19.23
17;-68.11;834.13;-409.89;-981.34
18;324.85;-450.2;-957.92;4539.19
19;761.24;605.25;439.27;-2976.96
20;-669.19;-7.32;727.37;-2568.01
21;-738.49;140.94;935.83;-3695.41
22;-849.05;844.5;956.18;-5760
23;-386.5;766.84;-781.17;371.24
24;-822.75;-347.13;720.83;-1630.99
25;161.23;-698.78;-972.89;5245.86
26;-628.62;-520.22;674.42;-944.93
27;769.66;902.08;-682.36;-59.61
28;-795.02;-684.46;280.11;792.01
29;-677.99;-724.58;-152.79;2378.62
30;884.11;668.66;-925.26;1432.6
31;-4.26;570.18;-843.56;1221.88
32;371.05;159.87;362.74;-1568.23
33;-693.29;-778.71;138.76;1552.27
34;-488.11;-168.13;-136.32;811.05
35;-938.44;790.73;66.54;-2658.45
36;539.51;-530.6;153.28;1105.06
37;716.24;92.15;268.35;-980.11
38;-545.32;-522.57;-740.78;3808.72
39;546.29;77.74;-145.86;402.81
40;-250.07;478.49;-988.92;1905.02
41;-124.72;419.6;431.74;-2644.8
42;207.67;555.61;-635.61;618.63
43;547.68;-26.09;-303.09;1219.35
44;-425.27;-748.92;730.72;-443.94
45;-163.93;-909.88;-659.58;4712.49
46;-979.38;-911.13;361.51;1110.44
47;782;-206.75;-562.98;2649.06
48;795.97;-965.17;-976.62;6157.6
49;-240.48;-141.26;-61.93;546.36
50;-191.85;916.86;400.54;-3949.56
51;137.38;-602.41;-926.48;4815.88
52;941.14;828.6;-95.6;-1773.33
53;-465.15;206.35;-28.66;-593.04
54;486.25;-253.02;-301.33;1834.02
55;871.31;-922.12;73.61;2546.71
56;-308.32;-852.64;-338.09;3445.18
57;-884.67;-837.22;2.01;2127.31
58;525.78;398.08;-203.88;-305.53
59;-211.03;-371.24;-845.88;3816.8
60;625.84;919.93;-579.36;-488.68
61;-183.94;-260.26;844.19;-2133.18
62;-519.8;-417.63;-563.1;2927.5
63;348.98;-841.85;-431.55;3884.72
64;458.43;551.17;-567.62;465.06
65;113.17;-354.62;963.75;-2197.41
66;-984.66;-796.35;150;1494.37
67;861.24;779.27;-591.45;1.61
68;-458.71;96.82;-550.23;1458.39
69;964.22;-662.73;362.93;876.81
70;586.1;819.97;-903.96;865.95
71;927.83;-990.71;471.8;1423.24
72;-783.34;-956.86;-365.99;3715.08
73;-853.45;-459.43;-513.5;2798.46
74;486.52;-643.87;852.76;-927.42
75;903.01;-651.01;567.37;146.52
76;426.02;465.22;21.78;-1270.98
77;-891.07;31.28;-750.77;2208.8
78;-780.47;861.27;-848.78;238.52
79;522.15;465.64;-340.76;-37.84
80;-869.08;188.36;-158.51;-204.58
81;-35.5;-208.91;457.09;-947.72
82;847.88;-759.28;822.43;-415.61
83;785.54;190.06;-578.03;1588.77
84;-136.56;785.1;-879.98;710.36
85;-67.3;849.14;279.2;-3324.21
86;-451.95;-388.27;-64.29;1194.79
87;-437.74;429.53;-652.31;872.89
88;-13.18;140.01;908.46;-3427.7
89;-258.57;-989.59;440.21;1241.2
90;990.01;-275.26;411.83;-364.88
91;-422.96;-9.56;-470.11;1497.62
92;-513.21;-627.78;-615.17;3691.95
93;704.02;-828.43;643.49;340.34
94;275.82;-69.04;-421.89;1670.42
95;-102.2;762.29;-236.13;-1368.77
96;-390.35;-236.65;934.33;-2549.91
97;89.77;630.83;-941.6;1402.44
98;642.61;692.5;601.14;-3791.62
99;-675.35;449.1;971.39;-4662.65
100;-272.78;-784.94;32.59;2025.43
