id;X1;X2;X3;Y
1;-579.63;-956.66;551.81;-2697.12
2;-5.37;-939.66;-772.69;-2207.09
3;585.13;-462.3;796.87;-4726.65
4;979.44;285.39;-725.52;-687.8
5;-131.52;808.51;-744.29;4572.81
6;738.55;12.62;-741.14;-953.46
7;45.49;354.32;426.53;485.55
8;958.82;590.98;143.31;-897.66
9;-24.4;259.31;744.61;-170.08
10;282.88;-94.3;408.51;-1846.33
11;-856.35;270.56;787.39;2275.04
12;83.54;822.69;200.22;2465.51
13;-891.01;564.78;306.17;4237.31
14;-476.29;-980.09;-872.24;-797.77
15;-294.42;470.86;-225.62;2975.06
16;428.41;297.24;-531.06;678.87
17;-736.37;156.63;-183.77;3060.24
18;-82.5;676.19;378.35;2130.48
19;-535.4;980.54;-816.84;6523.46
20;-675.98;-852.54;52.73;-1223.3
21;777.41;149.41;-642.02;-724.37
22;967.22;167.47;-126.97;-2049.75
23;164.98;-371.04;931.44;-3358.54
24;-535.57;497.39;992.64;1828.02
25;-145.92;553.65;2.66;2471.41
26;-134.27;895.21;371.91;3103.51
27;703.2;540.96;540.63;-963.45
28;802.49;-648.45;238.41;-5160
29;712.29;253.55;-375.25;-575.53
30;543.27;-356.03;36.21;-2985.19
31;931.17;600.1;323.82;-1073.08
32;-975.54;-477.02;815.39;-175.66
33;58.08;161.03;358.25;-154.93
34;-513.75;-546.35;-748.8;716.13
35;173.31;-275.01;-715.24;-378.36
36;103.26;838.64;233;2413.05
37;54.78;-636.88;388.5;-3138.26
38;864.2;-183.35;519.2;-4079.76
39;-145.06;210.62;-491.41;1998.73
40;-780.81;891.59;692.44;4494.32
41;-659.18;-949.58;-502.38;-737.75
42;874.28;736.79;922.92;-1363.73
43;-559.81;560.82;-676.72;4821.95
44;-614.79;19.07;-723.36;3060.35
45;15.2;665.42;-33.86;2464.29
46;-368.93;-749.56;-636.32;-645.66
47;-29.66;-876.95;427.83;-3837.02
48;-570.07;82.83;797.46;715.04
49;-285.44;103.05;453.25;497.98
50;720.1;-409.77;991.69;-5247.66
51;51.28;512.87;-698.47;2863.88
52;615.92;793.98;-899.95;2549.07
53;-512.07;914.24;853.9;3520.14
54;764.13;-642.09;260.46;-5058.23
55;352.41;-504.38;264.08;-3332.53
56;-146.93;621.97;367.31;2138.89
57;-919.87;-266.08;382.99;1133.8
58;-165.48;543.2;-112.84;2677.83
59;486.84;191.67;-902.55;714.55
60;-358.94;660.57;-981.77;5083.41
61;398.13;-536.1;18.95;-3190.36
62;21.18;-73.99;-483.08;442.27
63;-358.35;-499.63;792.55;-2054.3
64;896.5;101.69;-633.12;-1268.85
65;-740.9;439.2;825.28;2492.74
66;-705.18;-452.88;944.46;-1096.57
67;408.05;-564.25;244.28;-3687.47
68;-896.01;941.56;674.02;5051.3
69;610.07;125.01;-108.77;-1175.71
70;362.29;-619.6;-443.1;-2649.03
71;351.13;82.1;519.01;-1576.31
72;-450.37;45.21;90.54;1359.13
73;179.05;436.85;294.58;606.16
74;240.66;-155.71;447;-2008.98
75;229.88;-803.54;150.14;-3889
76;-258.8;407.76;318.23;1759.91
77;-677.24;670.67;786.88;3219.57
78;-664.72;391.76;-553.82;4311.59
79;-931.65;570.28;-840.18;6224.43
80;-925.4;457.7;420.59;3759.59
81;937.49;-774.63;-854.51;-4267.44
82;-447.27;976.3;-16.36;4957.23
83;-348.34;817.81;420.46;3375.04
84;-754.76;911.28;669.23;4526.4
85;-210.22;547.58;42.52;2577.17
86;126.72;-365.5;-319.86;-1210.07
87;-705.74;-906.82;844.85;-2610.77
88;-607.09;329.05;693.54;1901.3
89;-524.72;-607.58;-487.85;101.75
90;-105.57;-126.79;-359.06;423.88
91;-116.5;-837.13;82.02;-2874.98
92;585.72;878.12;-929.25;2996.84
93;-746.49;-360.93;-411.54;1547.34
94;116.39;506.93;862.43;135.9
95;-834.78;-461.3;-146.53;1013.03
96;-292.95;826.26;-379.12;4529.77
97;-936.97;814.85;392.52;5157.65
98;40.72;-333.53;815.55;-2664.83
99;559.74;-564.19;-312.51;-3241.27
100;-224.2;333.49;541.88;1024.17
