id;X1;X2;X3;Y
1;361.76;-346.78;778.77;513.47
2;888.79;729.47;-276.17;1659.65
3;-945.68;-708.36;578.61;-2456.53
4;757.79;-216.66;-795.24;4439.09
5;-22.79;-323.51;528.39;-304.71
6;133.81;100.72;-782.59;1666.04
7;45.7;-797.98;-572.06;3099.87
8;541.9;-777.21;-662.78;4813.65
9;-605.59;-859.77;513.53;-885.95
10;894.87;372.4;17.72;1965.77
11;-68.73;390.41;-626.61;41.11
12;418.84;191.44;528.16;-96.29
13;588.43;-25.5;756.03;529.39
14;623.59;126.76;208.21;1314.22
15;684.52;-148.76;-365.82;3236.31
16;-422.84;-348.41;816.46;-2071.82
17;779.75;-306.19;-555.02;4268.36
18;269.45;905.41;584.55;-2360.56
19;513.11;-681.48;858.16;1637.76
20;963.66;437.63;757.83;642.31
21;145.01;545.15;-409.09;-44.29
22;398.31;868.22;-235.81;-316.48
23;650.44;-151.82;734.67;1065.2
24;-784.86;880.45;-485.44;-3674.36
25;704.3;55.55;84.88;1972.88
26;821.74;-440.9;-9.23;3691.92
27;47.78;219.91;214.75;-765.33
28;-499.5;847.18;878.55;-5244.36
29;-804.7;463.15;386.65;-4396.58
30;46.96;723.33;881.98;-3206.2
31;993.23;-860.95;-634.27;6406.17
32;-908.25;-950.24;-984.65;1170.06
33;217.98;334.54;782.15;-1554.84
34;462.7;514.64;780.52;-1189.46
35;-545.44;-538.46;357.4;-1155.06
36;-185.77;-254.31;60.12;-109.75
37;304.23;-668.97;942.48;778.99
38;188.19;589.66;-872.6;861.08
39;-974.02;63;404.31;-4033.42
40;-334.59;-323.78;-205.95;76.41
41;627.55;394.34;871.75;-549.83
42;455.74;-916.67;-762.88;5052.98
43;-479.55;-360.99;-641.8;518.24
44;984.26;286.64;-584.1;3585.3
45;164.09;-696.14;-262.18;2658.12
46;-656.28;-344.96;713.71;-2635.57
47;602.3;43.6;-517.5;2804.97
48;276.56;993.06;-80.14;-1293.23
49;68.89;180.54;441.46;-1030.44
50;-205.82;-285.47;473.73;-878.2
51;-436.5;946.66;-463.37;-2752.67
52;-729.89;582.02;439.02;-4534.76
53;635.96;-981.73;253.05;3874.94
54;392.6;67.97;878.49;-548.75
55;690.34;-159.55;771.98;1141.47
56;-436.54;-666.76;539.16;-846.5
57;-508.2;-402.7;933.81;-2438.34
58;-168.65;467.96;-26.08;-1590.15
59;664.57;615.58;334.76;59.07
60;324.7;-189.53;634.85;296.11
61;91.19;280.16;10.68;-384.23
62;372.65;21.58;204.9;762.37
63;-964.02;977.36;-839.02;-3811.5
64;-15.64;151.15;97.14;-585.64
65;-250.54;-910.7;515.49;368.73
66;336.76;680.72;-429.5;291.6
67;197.01;-638.27;920.49;403.73
68;814.25;-491.87;66.22;3647.17
69;269.68;154.67;-68;632.38
70;-704.79;-296.67;272.02;-2075.49
71;-496.26;-339.61;436.43;-1613.1
72;-668.53;-810.95;-372.61;462.34
73;-595.3;624.38;457.43;-4236.4
74;-71.76;-979.7;-951.62;3863.63
75;-666.15;784.63;-573.56;-2902.09
76;-219.94;979.95;-991.34;-1143.19
77;182.41;-691.12;-510.09;3170.64
78;94.63;-306.61;-952.96;2817.15
79;274.6;-237.89;-193.27;1805.98
80;-184.86;-298.82;-196.43;480.49
81;-124.61;814.67;580.34;-3403.88
82;-229.19;838.14;-851.52;-1103.09
83;855.23;-337.62;-202.37;3920.72
84;694.59;-207.9;523.82;1735.15
85;-106.68;-846.08;-503.88;2595.44
86;847.15;-150.62;563.08;2016.24
87;249.12;-828.77;853.76;1144.21
88;-623.37;-74.97;357.49;-2495.03
89;924.21;765.71;-417.15;1953.68
90;-380.89;-833.07;182.72;393.18
91;-329.98;417.6;860.29;-3656.31
92;-376.02;341.85;31.63;-2068.12
93;680.88;-869.27;889.41;2558.16
94;-371.99;-618.72;-172.71;586.46
95;-497.2;284.31;981.84;-4108.02
96;-160.83;270.15;583.31;-2246.03
97;471.37;-855.43;259.8;3036.89
98;-104.67;808.01;208.94;-2625.65
99;-29;-730.15;848.47;30.03
100;-131.42;-822.85;-343.32;2159.32
