id;X1;X2;X3;Y
1;-850.96;-999.55;767.82;1324.05
2;270.93;487.33;-795.78;361.55
3;-327.6;626.98;-276.28;-1691.11
4;-667.88;963.23;974.25;-6187.71
5;912.96;-724.15;-134.1;3311.74
6;44.55;-72.89;249.22;-345.86
7;-927.71;-366.06;-711.54;2741.73
8;202.5;-959.22;93.39;3299.85
9;-452.03;476.9;-16.1;-1856.05
10;-695.96;913.13;400.49;-4572.69
11;567.63;586.14;-472.13;-691.72
12;722.81;-628.25;745.16;674.37
13;632.54;404.3;592.45;-2693.92
14;630.87;666.35;-33.41;-2061.1
15;562.69;-154.49;340.37;-75.83
16;-565.66;-301.23;570.25;-576.38
17;-110.01;578.12;-223.62;-1560.3
18;-567.48;-436.48;821.48;-723.24
19;-925.92;913.03;-363;-2740.47
20;340.24;-549.54;-430.33;3200.27
21;888.91;-300.32;334.79;594.36
22;-221.61;-985.94;-864.01;5640.4
23;244.1;-905.02;-440.03;4467.13
24;732.68;882.27;595.69;-4382.17
25;748.13;198.63;12.85;-447.3
26;504.59;-142;-444.36;1835.14
27;736.78;266.68;-410.7;371.57
28;676.3;594.54;-552.98;-475.18
29;575.42;63.2;21.03;-48.57
30;-662.65;-799.16;894.67;359.02
31;-605.77;689.98;-309.73;-1944.33
32;184.68;630.95;-532.07;-854.76
33;-148.49;64.01;80.26;-489.77
34;957.2;-588.88;462.41;1339.91
35;-312.03;308.54;952.54;-3634.86
36;205.93;83.55;-214.67;323.55
37;191.9;-570.83;-837.5;4243.73
38;-526.08;-754.38;-40.94;2609.74
39;51.41;578.24;412.41;-3098.52
40;521.44;-110.03;178.59;155.68
41;275.89;-19.65;-409.03;1214.03
42;329.37;-281.76;600.99;-365.83
43;-163.94;-950.19;-506.91;4633.58
44;531.3;-904.49;574.7;2021.44
45;550.34;-432.33;-600.16;3290.86
46;897.73;552.77;-406.98;-603.72
47;170.03;-814.8;-940.33;5371.97
48;-22.49;-854.29;481.18;1854.81
49;-302.52;-650.7;-508.12;3502.69
50;-250.07;-278.07;-293.17;1641.59
51;679.35;-917.8;-389.43;4559.21
52;-370.9;-202.06;-800.31;2597.85
53;457.06;239.3;-756.75;1230.3
54;-403.13;689.14;-556.17;-1239.76
55;-560.92;-337.24;-669.66;2678.26
56;-902.02;33.4;198.01;-979.23
57;-873.8;-865.02;-470.35;3951.91
58;424.92;-351.09;442.4;320.75
59;-318.58;454.42;-879.96;456.08
60;506.89;648.79;405.72;-3152.77
61;851.07;-291.8;-509.29;2675.35
62;-983.92;216.84;876.78;-3381.6
63;91.49;622.82;317.77;-3005.82
64;973.24;215.47;290.09;-1117.03
65;-474.24;860.78;-344.66;-2418.28
66;808.52;310.09;229;-1368.54
67;465.12;96.2;869.29;-2349.26
68;364.95;-958.7;7.61;3579.83
69;-569.25;-513.8;-166.91;2044.1
70;-4.03;-72.07;729.79;-1579.85
71;-381.92;141.65;-990.1;1834.33
72;315.93;-223.16;580.19;-531.28
73;-638.11;245.81;943.5;-3515.35
74;-18.98;791.85;750.96;-4749.44
75;65.5;457.51;-33.49;-1534.52
76;-645.82;347.2;178.26;-1955.95
77;-493.23;-473.05;-202.71;2018.68
78;-648.99;330.95;171.28;-1880.83
79;-364.58;399.6;-310.34;-801.57
80;783.06;380.98;667.85;-2738.97
81;-101.31;-952.85;987.19;902.35
82;111.85;-920.12;-481.08;4570.54
83;-780.32;5.49;616.96;-1884.67
84;-147.01;-512.31;309.05;1007.12
85;890.41;187.55;179.44;-769.23
86;21.65;937.96;-541.04;-2002.86
87;923.86;-931.91;-406.65;4750.69
88;-740.88;973.24;-164.31;-3383.7
89;772.33;207.75;169.8;-865.05
90;-313.93;419.43;108.5;-1907.07
91;621.63;120.12;822.43;-2255.06
92;95.31;-236.91;168.57;468.47
93;209.37;535.42;-82.33;-1635.2
94;506.06;323.99;271.25;-1646.24
95;-444.29;-854.17;895.86;641.21
96;-23.79;231.82;-419.19;213.67
97;-828.63;425.03;113.92;-2147.02
98;-14.93;-222.21;-172.12;1230.03
99;36.77;914.64;-148.01;-2903.85
100;90.17;-984.19;742.33;1710.26
