id;X1;X2;X3;Y
1;39.53;-328.18;203.92;1152.47
2;-681.73;-948.54;652.28;-87.58
3;-940.32;-506.93;117.66;-2410.32
4;622.37;259.58;309.49;1674.45
5;-51.6;-542.46;-403.27;1719.55
6;801.77;-544.37;263.24;5088.97
7;680.59;-986.15;-278.76;6243.04
8;-994.13;311.62;514.23;-5483.11
9;-420.65;-820.32;-65.69;909.57
10;333.62;-55.96;-424.26;1781.72
11;-269.3;-89.84;645.68;-1130.85
12;312.14;-91.6;756.43;1311.62
13;913.15;-919.5;468.33;6705.2
14;694.65;741.06;964.86;133.11
15;384.95;840.33;-538.14;-881.93
16;956.29;-351.03;-478.32;5427.73
17;996.31;-823.15;918.25;6557.47
18;-605.97;758.72;689.89;-5362.12
19;466.72;-376.2;38.02;3203
20;221.66;-60.85;570.94;901.22
21;-761.37;583.25;805.26;-5499.8
22;764.29;451.71;678.74;1498.45
23;689.45;384.1;-272.37;1798.68
24;716.25;837.34;997.83;-102.39
25;267.24;-428.84;-422.64;2716.74
26;-683.02;-260.65;465.71;-2263.62
27;943.97;-852.09;318.82;6679.57
28;941.64;616.65;764.84;1679.02
29;745.22;850.04;753.43;82.62
30;922.76;-708.94;-522.24;6474.89
31;-106.38;-708.51;-776.59;2184.78
32;-867.52;-242.18;112.59;-2964.03
33;44.04;81.28;-485.34;122.16
34;590.43;109.09;219.28;2068.24
35;-940.63;445.59;-121.94;-5426.18
36;-918.45;525;-872.16;-5275.39
37;-380.83;-743.8;-254.22;909.31
38;-195.86;-586.51;321.93;942.68
39;-9.63;-594.9;904.8;1521.15
40;-389.84;810.8;-876.32;-3951.35
41;4.28;72.49;159.49;-289.72
42;-925.54;-740.04;-103.2;-1492.97
43;13.81;387.98;-374.7;-1056.34
44;-606.02;-537.99;-803.54;-493.91
45;-581.71;764.13;-249.51;-4881.78
46;259.17;901.91;719.29;-2149.14
47;184.24;-761.44;-944.79;3669.17
48;-630.57;750.57;543.59;-5379.77
49;-131.64;-664.66;-591.16;1856.3
50;-20.06;-330.59;957.41;590.48
51;521.9;448.54;-802.5;1095.62
52;-702.09;730.09;313.42;-5521.05
53;-822.15;-631.93;-470.91;-1249.88
54;471.92;365.38;-803.7;1154.3
55;-466.49;466.5;468.16;-3717.86
56;-631.48;-857.96;-479.55;307.62
57;485.68;-59.95;971.74;1858.57
58;90.47;-236.26;-987.11;1569.99
59;-700.83;977.77;468.8;-6389.43
60;-366.69;-962.07;-890.35;1949.83
61;-231.08;-87.88;-136.25;-646.49
62;831.97;952.87;265.08;321.85
63;-770.6;425.32;268.16;-4797.52
64;601.34;893.48;372.97;-515.29
65;318.99;-57.67;-148.09;1610.05
66;354.19;745.17;-589.97;-680.73
67;907.66;-373.66;370.8;4938.55
68;116.69;207.23;-75.77;-151.13
69;909.78;787.45;210.34;1217.31
70;779.91;977.68;872.54;-236.41
71;855.41;-948;-779.39;7076.7
72;75.29;614.95;893.52;-2068.23
73;-398.23;-744.63;75.1;699.87
74;18.92;165.22;584.76;-709.01
75;-526.3;372.15;-380.73;-3307.5
76;-553.93;-343.42;725.89;-1550.99
77;-163.96;-141.27;518.79;-460.02
78;295.07;17.08;982.98;787.11
79;687.89;-439.9;85.31;4336.09
80;-620.23;816.16;-19.12;-5314
81;-812.97;434.77;-986.51;-4483.2
82;-985.3;-417.49;396.64;-3012.52
83;-880.35;-956.85;-266.28;-521.72
84;245.11;-612.1;538.67;2818.89
85;409.11;283.9;837.79;463.46
86;909.82;613.11;742.78;1564.46
87;710.73;-105.24;-550.72;3607.01
88;606.93;79.83;-259.86;2436.24
89;-162.3;979.86;457.46;-4093.07
90;-411.58;318.41;-5.71;-2799.95
91;732.38;212.86;540.08;2200.53
92;-107.68;-453.75;-259.32;1129.22
93;65.28;875.61;726.07;-2892.91
94;-899.43;647.55;-315.14;-5828.82
95;426.66;804.81;734.11;-1121.59
96;-878.55;267.09;-844.36;-4274.45
97;-379.69;794.26;-164.82;-4152.71
98;416.28;628.47;732.98;-589.99
99;-652.31;-920.21;-965.71;626.29
100;599.99;-448.54;-607.87;4279.38
