id;X1;X2;X3;Y
1;-821.15;488.66;-6.33;372.8
2;-552.73;857.66;55.8;-126.97
3;-518.5;23.69;-342.89;-941.64
4;-179.19;-876.52;-93.02;877.86
5;768.34;-292.12;49.28;-354.46
6;592.1;17.88;590.24;1918.67
7;930.71;673.2;-896.48;-6005.77
8;-506.69;-690.81;-973.64;-2922.29
9;-506.31;307.2;845.89;4055.63
10;-260.3;-998.05;995.21;6034.09
11;-687.23;-601.95;-841.8;-2217.64
12;-71.05;566.12;-122.02;-1158.77
13;907.33;499.16;-773.59;-5209.23
14;895.66;511.35;699.58;1434.39
15;83.17;765.16;933.69;3168.98
16;67.97;-778.62;347.75;2444.78
17;144.2;-529.33;135.51;1086.57
18;471.42;-224.97;-489.06;-2503.67
19;345.3;965.43;740.99;1733.75
20;-834.95;303.96;380.59;2361.54
21;626.41;-464.66;872.28;3742.51
22;897.21;-674.78;65.54;32.06
23;293.55;-352.24;785.06;3616.92
24;675.74;620.26;-628.31;-4420.97
25;542.2;-971.31;717.86;3771.14
26;-555.09;-97.1;-378.88;-911.5
27;870.94;-211.73;-158.83;-1517.98
28;-745.04;-38.26;-617.53;-1828.62
29;812.3;102.79;290.3;192.52
30;-790.73;252.89;610.98;3410.29
31;516.24;-610.2;92.69;539.19
32;-348.73;215.4;793.42;3740.22
33;-617.51;72.87;-574.54;-1926.75
34;-218.68;-550.47;-677.78;-2113.39
35;200.2;-443.07;855.21;4157.96
36;-640.23;-205.44;532.44;3435.66
37;155.1;791.06;676.8;1890.74
38;-754.16;681.69;258.37;1247.94
39;996.95;-964.53;-353.05;-1621.71
40;112.5;-309.53;-29.89;109.11
41;546.8;-357.53;-733.02;-3533
42;-676.61;-106.86;-775.68;-2541.79
43;-707.44;-896.61;494.86;4198.4
44;417.36;256.46;3.22;-809.82
45;-897.43;-880.64;-965.15;-2174.38
46;-357.94;-379.3;-805.4;-2728.52
47;-403.04;-896.87;998.14;6096.98
48;-730.49;965.67;-517.15;-2627.66
49;-461.36;294.86;183.13;1026.45
50;213.89;726.95;-594.42;-3834.12
51;935.43;350.74;312.97;-159.86
52;-263.03;-654.76;550.53;3609.29
53;-381.78;-505.66;-344.7;-466.45
54;504.92;499.82;-596.46;-3920.08
55;-166.89;622.13;250.13;567.38
56;131.57;960.4;252.96;-199.88
57;-958.5;-208.6;-795.61;-2161.78
58;215.34;597.2;558.98;1524.2
59;369.21;203.08;687.74;2401.94
60;-736.2;-718.09;708.62;4977.96
61;-579.8;-268.27;410.35;2888.83
62;157.52;-8.06;-20.51;-274.16
63;-86.87;742.1;-91.69;-1220.22
64;-429.07;-394.88;311.75;2415.93
65;277.85;-17.15;-391.51;-2083.56
66;812.65;-594.94;418.6;1628.59
67;571.26;-456.62;-468.36;-2246.65
68;156.13;981.46;777.96;2111.71
69;-167.08;411.09;429.75;1636.42
70;-322.74;-912.75;-310.37;117.55
71;-912.05;839.01;-304.16;-1290.97
72;-88.98;37.94;-948.01;-4212.96
73;520.32;-562.19;834.57;3821.31
74;-510.01;446.46;584.11;2708.28
75;681.12;997.06;-293.84;-3382.56
76;-187.76;-700.62;274.64;2330.38
77;-435.59;562.97;-173.64;-943.09
78;9.18;923.75;519.35;1195.39
79;208.37;-795.77;-981;-3698.69
80;531.87;759.14;434.68;378.14
81;687.59;943.19;372.83;-316.53
82;184.89;-943.35;-643.71;-1967.01
83;229.19;735.61;-114.11;-1698.3
84;663.1;-433.75;-891.37;-4294.55
85;-830.47;-949.39;298.42;3527.59
86;-565.65;-854.52;-711.74;-1467.73
87;293.38;-167.78;-109.5;-645.27
88;216.12;325.33;-586.76;-3309.09
89;179.8;392.5;539.57;1731.75
90;-811.36;-930.04;787.77;5688.17
91;-562.38;-527.73;260.33;2510.58
92;870.01;-754;-122.57;-686.37
93;408.58;-928.4;822.67;4353.8
94;-339.64;-170.04;297.87;1967.44
95;34.97;381.01;375.87;1184.42
96;510.51;-650.43;-190.86;-683.39
97;145.03;500.85;-517.32;-3125.41
98;-722.63;857.27;321.88;1278.7
99;-367.87;-594.44;171.32;1952.82
100;103.24;916.95;-578.41;-3861.79
