id;X1;X2;X3;Y
1;-441.18;410.97;779.03;-3928.56
2;79.21;39.89;785.31;-4136.2
3;-492.54;23.01;-106.08;1747.67
4;694.49;509.28;-753.94;162.75
5;702.99;429.47;942.77;-7812.93
6;258.24;-783.05;378.05;27.39
7;-347.6;867.03;-261.4;-618.28
8;368.77;-730.47;-537.89;3996.65
9;-705.62;-293.51;-972.99;7534.24
10;102.12;-464.7;509.05;-1225.22
11;-426.6;0.14;-435.34;3241.6
12;495.28;14.54;-629.97;1694.07
13;-647.83;7.74;8.61;1653.91
14;131.09;71.85;-628.7;2465.58
15;-411;-845.88;-609.85;6785.34
16;-400.08;-170.26;922.67;-2849.96
17;-672.14;789.75;-990.48;4020.21
18;335.42;900.39;-360.45;-2057.65
19;-829.79;-920.96;-158.48;5954.98
20;-70.93;-286.61;-84.51;1529.45
21;601.93;78.04;-442.27;297.42
22;706.5;-793.62;-625.11;3727.92
23;-197.17;-847.82;-267.61;4569.84
24;-128.79;384.8;65;-1215.52
25;-681.48;794.74;-615.39;2213.19
26;661.5;675.43;-249.06;-2732.3
27;857.05;-782.43;551.01;-2399.27
28;99.69;766.12;-824.32;1247.38
29;-368.04;-102.77;918.26;-3131.35
30;-69.95;487.81;734.14;-4943.97
31;257.43;609.28;706.61;-6072.32
32;-874.88;218.8;74.29;1254.62
33;-97.72;842.18;262.39;-3735.97
34;-194.09;614.06;-947.14;3112.93
35;-160.19;72;-981.1;4943.96
36;-239.12;-922.05;859.4;-534.73
37;555.25;821.74;-743.02;-533.34
38;-639;-179.41;-328.84;3870.17
39;-20.57;-887.38;-402.83;4883.69
40;793.04;-133.94;-501.16;761.9
41;767.74;686.5;926.46;-8738.93
42;144.65;-909.45;703.5;-836.78
43;-815.81;-578.58;-908.67;8438.82
44;734.45;363.72;-429.52;-1041.66
45;-518.11;598.08;825.53;-4556.07
46;840.69;820.42;-662.83;-1674.47
47;75.05;644.39;-426.42;-218
48;881.97;-290.14;-845.79;2700.61
49;-334.53;-640.76;-509.06;5430.25
50;-605.74;682.54;-358.83;1134.19
51;-843.05;627.11;-985.13;4973.88
52;-459;716.62;-19.75;-1005.94
53;873.44;-459.27;944.48;-5394.73
54;-237.76;-266.94;-142.64;2189.78
55;60.3;-816.46;871.26;-1726.44
56;-240.24;-734.02;-86.31;3436.71
57;975.94;142.44;588.8;-5893.52
58;-494.88;299.99;232.77;-783.07
59;-968.25;-922.94;574.4;2779.78
60;963.48;-767.42;-0.16;-62.11
61;478.48;567.96;-959.12;1538.42
62;-251.94;-319.35;353.74;-5.74
63;289.31;690.16;-309.32;-1501.65
64;-733.57;-161.4;835.32;-1571.72
65;878.74;-25.89;194.45;-3181.47
66;503.94;-404.21;-616.37;2962.14
67;815.76;216.03;209.88;-3873.49
68;-552.25;-465.53;362.39;1222.38
69;416.13;716.16;149.38;-4142.88
70;-653.25;-635.79;833.83;-240
71;-336.6;-10.22;-344.51;2596.01
72;-429.52;683.01;-9;-1026.73
73;-342.01;808.22;-472.8;579.93
74;872.8;73.29;470.22;-4821.81
75;-539.49;-681.49;-269.23;4944.61
76;246.29;427.93;826.38;-6035.41
77;-864.99;-722.56;809.16;721.47
78;941.32;327.63;-398.46;-1623.63
79;-345.14;693.97;-859.82;2832.3
80;-645.88;829.13;-62.69;-667.05
81;657.19;-284.62;-12.25;-756.96
82;781.03;-773.4;-869.03;4645.08
83;-472.59;657.57;621.12;-3880.82
84;785.79;151.63;153.7;-3314.16
85;-16.24;91.37;977.31;-4978.05
86;-243.98;549.73;814.77;-5073.53
87;-38.51;-213.2;540.01;-1817.31
88;-726.13;323.97;-363.13;2636.13
89;-188.8;197.04;-867.37;4063.68
90;-845.54;-962.35;-784.41;9159.28
91;-152.33;-542.16;846.61;-1932.88
92;695.23;456.99;-97.16;-2848.26
93;225.7;277.46;-83.81;-1087.84
94;-76.25;830.07;-940.3;2067.04
95;-579.64;565.76;214.72;-1332.36
96;697.24;-636.03;372.32;-1585.3
97;-243.99;-113.07;203.67;30.76
98;-902.3;922.76;-892.31;3723.92
99;-564.93;-453.06;671.41;-280
100;-891.51;-480.83;36.29;3748.69
