id;X1;X2;X3;Y
1;630.91;318.08;-74.96;1662.66
2;-437.38;989.58;-81.46;-3519.7
3;-431.29;767.81;849.3;-797.36
4;264.16;-779.52;930.35;4633.48
5;-949.83;-708.23;100.81;-2149.38
6;-611.18;-911.07;209.44;-255.56
7;-66.25;-973.82;256.28;2025.34
8;244.72;-54.16;-290.02;292.11
9;-126.52;-769.3;-174.83;377.94
10;942.24;278.88;197.06;3585.23
11;653.49;345.73;-132.11;1558.75
12;564.72;-517.02;-839.85;903.6
13;-237.7;-439.41;-601.4;-1664
14;-740.36;-806.75;750.91;432.93
15;644.64;-456.5;-353.97;2318.85
16;726.96;255.7;630.74;3894.89
17;-922.46;-26.66;514.24;-2156.75
18;-78.91;-445.52;463.06;1608
19;24.17;353.44;362.48;402.67
20;-238;195.94;-945.61;-3592.9
21;498.04;357.44;937.17;3625.49
22;-641.44;90.52;841.88;-471.44
23;210.83;926.49;37.73;-666.08
24;-504.74;823.5;-176.08;-3732.19
25;60.53;854.65;582.29;247.68
26;-744.96;-256.05;-185.54;-2849.83
27;713.67;-64.27;611.59;4334.18
28;261.83;-742.09;295.19;2975.3
29;-473.05;750.47;-965.16;-5461.78
30;-554.99;664.92;903.69;-956.59
31;767.18;716.85;-962.88;-711.57
32;-112.25;-840.77;192.89;1470.43
33;422.06;-3.52;491.89;2830.23
34;-129.79;-358.81;-905.27;-2150.86
35;537.02;-181.58;-763.72;425.72
36;-633.44;-413.13;592.64;-218.05
37;-314.16;-161.97;-196.86;-1407.39
38;627.9;436.37;-257.28;997.5
39;-39.82;192.07;355.93;416.39
40;612.15;-56.61;318.06;3204.59
41;413.03;573.83;946.28;2962.9
42;-619.65;258.68;-320.94;-3578.23
43;480.2;-854.77;768.87;5174.1
44;-767.2;935.66;-580.67;-5923.57
45;-990.63;-539.17;479.17;-1641.61
46;-643.21;-435.48;-220.51;-2250.86
47;-17.36;-531.16;256.97;1468.7
48;-74.14;835.34;-56.39;-1824.47
49;-555.01;147.37;-249.54;-2968.9
50;936.6;-54.67;-196.49;3140.98
51;-637.98;479.82;349.84;-2343.31
52;875.04;-363.91;-804.29;1908.67
53;-402.48;-165.23;-291.46;-1972.45
54;881.73;-674.4;-402.8;3458.76
55;-402.1;-228.08;938.7;1210.89
56;-270.69;679.8;-38.17;-2260.85
57;7.9;777.4;322.04;-471.42
58;524.15;779.17;101.79;926.41
59;749.68;471.49;875.84;4231.12
60;-402.36;409.55;445.04;-1096.08
61;323.73;812.59;400.1;859.71
62;-413.65;207.72;564.18;-503.06
63;163.87;-494.44;763.32;3358.54
64;-938.03;-401.6;-517.59;-4164.89
65;871.27;763.16;-791.27;33.22
66;-58.45;70.82;817.36;1703.63
67;-127.47;-883.06;901.86;3255.62
68;-252.41;115.03;-192.3;-1627.78
69;-418.82;-338.3;722.08;789.56
70;-870.33;381.53;436.84;-2838.87
71;-346.18;275.76;-276.56;-2463.11
72;-830.99;-431.74;415.49;-1377.41
73;-561.41;99.49;5.97;-2273.79
74;-120.85;892.42;-163.9;-2365.84
75;-477.18;151.61;-771;-3985.94
76;-227.13;466.9;-966.55;-4059.11
77;120.04;-861.18;877.99;4095.55
78;300.48;-151.85;8.12;1411.27
79;-225.37;-557.17;258.37;729.15
80;-549.87;867.75;174.42;-3100.78
81;-753.22;-125.46;244.55;-2025.49
82;-283.71;-164.42;-257.7;-1440.12
83;816.44;-541.89;658.59;5643.4
84;-939.67;932.84;-15.34;-5156.98
85;-115.81;514.19;555.36;87.24
86;-431.37;660.8;-625.55;-4304.5
87;245.16;-435.12;-538.38;311.24
88;-803.86;983.96;-628.09;-6261.94
89;-670.96;408.36;481.92;-2018.04
90;-579.39;-923.13;452.17;491.52
91;38.69;-280.24;790.79;2593.71
92;-470.86;606.03;-21.08;-2850.28
93;153.04;233.81;-33.45;102.75
94;-348.46;725.45;530.51;-1210.38
95;437.42;47.58;437.01;2665.71
96;681.03;-867.14;-125.94;3716.12
97;521.16;-361.26;-240.98;1974.51
98;-479.97;-16.95;-482.74;-2993.26
99;259.67;188.24;81.24;868.44
100;-971.6;-869.78;-886.34;-4428.02
