id;X1;X2;X3;Y
1;615.91;191.17;705.64;-3778.33
2;-225.15;-954.04;-650.26;1372.82
3;667.78;630.21;709.97;-2910.97
4;-533.59;-754.32;-296.64;463.05
5;55.49;-32.52;27;-270.66
6;-975.77;371.63;-323.05;3579.71
7;914.34;114.2;703.98;-4306.35
8;887.86;629.56;264.01;-1011.29
9;305.09;-104.99;-6.72;-570.16
10;55.34;-920.28;-486.99;306.43
11;511.15;67.83;54.26;-746.63
12;-226.75;238.67;827.42;-3233.59
13;552.04;-799.38;-215.05;-1367.47
14;860.78;-186.72;778.16;-5254.46
15;896.26;-466.1;1.63;-2122.78
16;-879.48;546.15;-223.11;3353.43
17;247.79;468.54;-511.04;3200.1
18;-859.71;-339.5;642.95;-2810.52
19;430.45;598.56;-749.12;4418.04
20;102.07;-964.95;441.04;-4367.49
21;-933.86;814.69;-686.33;6259.55
22;746.35;513.89;-625.61;3243.69
23;-921.86;-174.27;-766.75;4489.97
24;577.43;-840.44;-946.63;2076.42
25;476.04;-941.94;-124.76;-2022.73
26;11.65;442.21;206.34;-60.16
27;481.98;-499.85;96.42;-2147.61
28;419.68;-755.78;-505.68;306.05
29;-612.41;-97.66;-952.67;5180.74
30;206.77;303.79;-185.61;1308.12
31;477.5;303;-59.41;359.7
32;-326.57;-588.07;-609.57;2093.78
33;392.66;-266.88;-750.13;2591.66
34;-449.15;45.18;360.31;-1104.51
35;-589.33;68.64;872.4;-3374.78
36;-582.36;-55.02;-714.12;4074.32
37;-896.86;309.6;355.42;43.66
38;-921.22;118.13;-875.9;5655.29
39;33.06;-262.05;852.66;-4762.3
40;-694.29;576.66;-12.5;2165.71
41;62.78;956.32;-731.66;5561.26
42;231.73;554.32;101.25;425.6
43;-45.62;297.84;509.79;-1780.32
44;-394.65;313.7;-147.94;1887.03
45;-3.11;-956.84;246.14;-3270.88
46;450.26;311.48;888.43;-4203.76
47;-262.27;773.45;-680.99;5317.39
48;401.97;551.39;184.11;-195.13
49;893.77;-101.5;667.6;-4570.66
50;-361.68;665.26;-844.79;6002.7
51;402.26;705.93;-880.29;5323.53
52;225.83;600.14;675.27;-2264.13
53;64.04;861.18;-928.54;6311.26
54;653.44;-149.98;-917.68;3339.24
55;-47.2;405.4;519.15;-1590.59
56;720.07;-39.33;167.81;-1788.18
57;-475.07;-271.36;236.29;-1155.49
58;-272.53;-988.7;99.26;-2293.8
59;492.44;560.49;744.11;-3013.97
60;824.74;905.13;792.79;-2911.13
61;999.97;522.8;-433.28;2013.53
62;-17.98;405.81;218.25;-161.22
63;-254.56;-650.09;72.72;-1452.22
64;376.36;-380.3;-46.86;-1060.23
65;526.4;894.18;342.38;-374.32
66;-76.96;91.49;712.12;-3174.7
67;44.23;-149.45;300.98;-1845.27
68;538.99;84.92;122.48;-1076.48
69;577.7;32.32;-797.89;3244.38
70;-628.41;818.31;581.75;-285.1
71;-379.93;-782.67;-783.97;2586.06
72;175.47;-274.2;-87.72;-383.41
73;400.52;-856.57;191.13;-3282.52
74;302.68;280.36;781.26;-3569.2
75;-381.85;-950.63;-904.55;2812.28
76;283.58;10.32;-722.41;3191.23
77;642.08;588.9;385.49;-1388.43
78;-265.16;291.29;-584.12;3802.97
79;934.25;416.92;4.59;-266.21
80;-935.03;915.97;-867.12;7360.38
81;-141.17;-727.9;-823.5;2605.12
82;-114.75;-782.54;156.74;-2320.59
83;-346.55;-543.64;865.54;-4968.68
84;664.45;866.12;-613.13;4048.01
85;222.72;955.43;339.35;145.58
86;86.71;818.5;43.63;1456.26
87;-249.68;303.39;774.54;-2807.32
88;-952.37;574.42;545.82;-239.93
89;751.66;-301.97;272.3;-2907.15
90;851.6;-286.43;743.02;-5288.34
91;713.76;207.75;-664.98;2810.74
92;-279.43;-736.74;707.08;-4698.37
93;871.84;768.88;-647.02;3746.87
94;645.87;-841.85;620.97;-5645.46
95;-159.55;594.96;-987.95;6298.95
96;934.95;456.24;185.02;-1060.74
97;-232.34;847.42;-646.8;5274.83
98;591;408.17;-718.11;3655.95
99;-919.15;-348.97;-461.26;2619.85
100;105.32;-225.23;917.59;-5087.06
