id;X1;X2;X3;Y
1;57.31;-491.62;744.62;-2836.59
2;-815.41;259.17;-579.85;3885.99
3;-796.49;768.19;91.39;1086.98
4;209.86;-773.71;-133.95;322.12
5;569.91;50.57;-537.95;842.52
6;-1.41;-173.56;61.39;-180.54
7;223.19;347.29;-346.11;742.67
8;721.1;-321.47;-613.13;933.06
9;-610.81;-948.66;-638.66;4076.25
10;-547.86;-914.56;-362.45;2864.39
11;305.13;-474.36;522.9;-2514.49
12;-35.72;-759;-67.59;584.45
13;-472.57;221.03;-122.71;1404.2
14;-632.84;-253.09;-730.65;4247.52
15;-14.79;-362.43;394.9;-1376.44
16;966.52;465.74;-844.21;1042.29
17;466.64;-653.39;571.5;-2988.44
18;790.59;-175.56;560.91;-3794.51
19;-884.57;862.94;635.06;-855.47
20;-818.92;99.35;-407.47;3280.58
21;461.85;521.61;982.14;-4950.71
22;110.01;445.06;-376.08;1066.6
23;228.42;-76.12;826.82;-3655.7
24;-984.33;731.26;939.26;-1773.59
25;-423.09;-121.4;680.45;-1689.41
26;-147.5;90.7;307.81;-907.17
27;44.41;993.86;781.7;-3443.41
28;190.71;912.69;-277.59;359.55
29;-942.11;535.87;413.99;228.51
30;955.05;196.03;458.58;-3872.35
31;-337.91;-897.03;-714.37;3768.91
32;911.71;-729.17;-588.36;565.96
33;108.6;920.88;669.98;-3124.27
34;-670.96;714.75;576.61;-1036.88
35;750.46;704.96;339.24;-3144.03
36;54.71;-396.58;-99.9;396.38
37;-760.35;-11.27;-399.97;3163.62
38;581.46;-976.08;-1.52;-914.11
39;944.35;-554.64;888.54;-5260.76
40;-373.98;-427.15;-309.77;2128.85
41;-278.98;-674.95;440.96;-888.85
42;-83.79;-547.51;756.66;-2565.63
43;-446.66;-758;-150.16;1777.71
44;188.4;-763.26;-498.75;1772.55
45;-33.31;122.37;590.31;-2251.51
46;-572.44;145.16;55.27;953.83
47;-493.96;-678.75;-140.4;1814.68
48;157.41;-96.18;887.87;-3735.18
49;-812.38;105.57;278.67;616.13
50;576.83;-545.41;738.11;-3901.36
51;878.68;410.64;771.39;-4987.92
52;-857.23;-976.35;187.3;1421.55
53;295.47;-209.81;-669.49;2020.34
54;-196.66;-180.2;-809.92;3601.07
55;775.01;-807.56;691.31;-4056.19
56;-404.24;-750.26;-37.53;1250.35
57;658.01;575.01;-731.79;1230.12
58;-699.31;-266.12;-245.96;2523.18
59;-321.04;49.07;-802.48;3761.55
60;-401.25;263.08;-930.76;4356.59
61;323.39;-581.5;392.72;-2015.97
62;-236.14;-697.05;90.15;381.26
63;154.57;-38.75;-506.71;1636.04
64;518.35;45.93;-104.26;-720.99
65;220.9;-864.38;135.9;-713.07
66;480.8;-855.25;-637.19;1713.36
67;558.37;-877.61;869.86;-4260.96
68;291;851.96;685.57;-3550.65
69;79.6;-131.05;631.97;-2569.14
70;-561.2;-442.58;589.8;-939.17
71;683.77;-348.1;553.71;-3483.11
72;671.68;290.18;-221.93;-672.89
73;32.78;405;-111.31;222.53
74;-610.07;758.57;-51.7;1244.36
75;-655.68;916.64;272.1;40.67
76;-803.57;542.64;716;-1235.32
77;-567.34;-652.16;214.61;591.96
78;3.56;765.22;443.43;-1975.32
79;238.8;-374.7;-375.46;1060.11
80;409.17;794.21;-249.62;-173.39
81;-361.13;879.33;179.73;-218.49
82;-181.7;96.64;-697;3042.56
83;-698.77;-518.98;248.82;695.77
84;-941.17;584.23;-144.62;2366.02
85;734.43;-55.88;237.5;-2466.44
86;685.67;63.3;-490;406.05
87;-645.16;-376.1;-11.47;1539.25
88;-469.67;-48.34;-613.64;3381.35
89;292.97;941.7;223.47;-1800.52
90;546.77;-503.82;47;-1184.21
91;773.77;-237.78;-198.18;-808.22
92;-177.99;-118.21;46.55;235.12
93;-567.86;898.9;-181.32;1608.96
94;171.69;657.2;202.89;-1369.87
95;715.46;-131.37;-894.32;1967.78
96;876.54;493.96;-397.22;-500.55
97;-38.14;-935.81;-673.73;2987.29
98;296.01;-487.15;487.59;-2354.99
99;-506.96;-629.23;312.46;77.14
100;931.35;396.62;-355.97;-744.29
