id;X1;X2;X3;Y
1;651.92;645.61;-990.08;-6914.52
2;-804.69;333.05;682.68;1783.1
3;-220.11;-333.26;780.61;4052
4;-337.46;616.51;-864.44;-4545.16
5;257.56;507.27;-774.94;-4937.24
6;102.88;-334.48;635.85;3053.64
7;-973.32;197.03;334.42;1823.74
8;303.89;-409.64;899.17;3719.52
9;720.89;-34.91;934.43;1251.25
10;119.79;-37.25;-3.83;-69.59
11;-825.75;178.04;593.91;2317.9
12;377.4;-662.9;451.5;3582.96
13;407.83;245.83;97.17;-1685.8
14;-148.96;128.62;314.15;509.09
15;561.15;308.59;-467.68;-3772.45
16;-694.33;-132.68;-711.66;67.14
17;-808.27;123.43;187.43;1463.2
18;-499.33;-806.01;218.27;5319.8
19;503.14;-698.49;154.9;2721.96
20;-39.02;808.61;492.53;-2425.82
21;-444.39;275.58;304.17;358.45
22;-32.45;-839.51;-540.82;2570.61
23;25.02;121.23;174.25;-161.12
24;48.51;507.9;26.42;-2414.13
25;-13.06;770.15;-469.57;-4844.2
26;176.81;721.7;-995.24;-6374.18
27;733.92;-622.17;-290;741.62
28;363.5;222.61;-220.08;-2331.51
29;733.97;-318.45;565;1580.21
30;-510.59;-869.55;-460.58;3841.45
31;-116.34;111.44;-505.24;-1645.27
32;956.07;-636.21;-767.48;-883.53
33;209.2;-908.41;-462.09;2638.86
34;-157.87;-805.85;736.19;6036.66
35;-206.28;31.88;836.95;2459.25
36;-396.45;-205.27;872.82;4033.52
37;367.77;689.38;-72.98;-4144.69
38;-60.86;-0.26;168.26;559.18
39;-854.9;587.28;-927.02;-3580.85
40;31.83;745.26;-201.36;-4102.53
41;279.45;770.99;-759.41;-6177.31
42;-825.34;560.22;-547.21;-2502.55
43;472.57;69.66;576.52;287.87
44;-527.52;494.25;616.51;318.47
45;225.71;110.01;-585.38;-2507.9
46;292.6;633.97;-294.87;-4327.71
47;222.48;-457.15;453.17;2918.16
48;656.17;677.79;-340.48;-5353.37
49;627.58;-999.34;-888.57;1132.05
50;-905.85;284.83;122.33;720.07
51;167.96;-99.4;235.88;763.97
52;392.08;-384.18;218.33;1626.51
53;-5.34;364.55;-998.56;-4353.62
54;-829.76;-600.15;630.8;6081.45
55;113.48;581.79;408;-1875.75
56;-989.6;512.09;-143.36;-891.68
57;524.53;-422.69;-28.52;899.85
58;-737.92;382.5;-365.43;-1353.95
59;619.92;969.5;-254.22;-6425.97
60;884.29;-698.17;521.13;2959.92
61;-541.79;-56.92;748.79;3288
62;-243.92;475.04;-504.97;-3107.4
63;269.32;-560.98;869.12;4417.31
64;946.3;-880.09;-274.31;1587.1
65;515.08;586.29;997.68;-1105.5
66;-548.58;949.35;-484.98;-4698.28
67;-51.79;-540.23;-682.32;825.45
68;-634.18;-108.41;757.74;3731.15
69;151.47;-643.3;720.69;4637.57
70;-850.43;632.73;394.79;-299.54
71;-940.58;-559.21;210.18;4986.4
72;-280.52;-620.08;280.52;4191.72
73;-408.13;-880.73;309.44;5738.02
74;868.81;111;-609.29;-3809.07
75;128.58;-466.56;-620.81;296.02
76;722.05;960.08;-743.23;-7873.24
77;-507.37;243.45;127.58;163.24
78;-982.68;564.87;-844.18;-3010.23
79;-232.41;448.82;746.36;310.5
80;-874.99;-98.84;-633.9;459
81;509.66;958.26;-457.51;-6699.67
82;-818.88;-849.45;543.56;6999.64
83;-39.1;307.56;-425.39;-2503.11
84;394.92;-220.86;-215.22;-295.28
85;678.28;-241.76;-91.47;-413.21
86;-871.49;465.68;-155.39;-932.96
87;206.2;-871.81;-228.93;3089.82
88;-701.89;-241.53;453.53;3679.56
89;831.57;-925.84;-184.75;2260.38
90;-18.08;-404.96;-186.09;1439.88
91;834.16;855.75;-943.13;-8127.95
92;236.21;-427.65;-346.82;630.8
93;26.94;-231.42;-893.19;-1335.79
94;-343.96;-374.19;156.68;2829.26
95;-51.1;-915;-862.5;2106.98
96;222.1;948.92;-102.75;-5163.34
97;374.14;-983.02;-959.92;1352.54
98;985.2;489.61;-97.19;-4454.88
99;-273.49;-89.06;287.15;1700
100;82.39;504.47;179.86;-2057.67
