id;X1;X2;X3;Y
1;-259.33;105.62;219.57;-226.15
2;-803.73;963.91;-706.14;4093.63
3;-485.18;-242.47;39.23;-229.97
4;985.91;416.39;-665.62;1861.16
5;419.81;-763.48;-40.98;-1531.55
6;552.93;-353.4;903.34;-3365.58
7;673.71;856.79;728.54;-817.4
8;-244.34;-812.44;645.04;-2997.68
9;-499.08;436.28;-601.78;2678.8
10;-526.91;-368.36;989.31;-2927.48
11;927.18;-566.66;801.19;-3718.7
12;790.82;230.74;-410.48;982.83
13;975.94;-786.4;-141.22;-1664.74
14;-78.67;279.34;136.58;187.35
15;525.52;-41.95;-40.85;-307.51
16;27;-804.89;-461.31;-249.05
17;-299.39;324.23;867.86;-1513.32
18;415.81;118.93;431.52;-1191.51
19;237.77;472.55;268.83;-16.99
20;586.03;848.99;490.72;-148.85
21;-659.25;-800.99;404.17;-2078.73
22;-345.43;53.52;964;-2222.46
23;240.29;230.16;-520.48;1623.09
24;268.72;-78.65;714.9;-2196.33
25;-627.27;108.22;-657.64;2321.27
26;934.36;-131.32;49.93;-967.7
27;712.01;50.7;-482.67;901.08
28;694.44;-119.59;912.11;-3061
29;-194.02;-53.9;-731.92;1948.91
30;458.38;-778.39;884.05;-4015.57
31;359.36;-248.59;245.56;-1325.07
32;-766.54;-531.23;895.83;-2820.9
33;995.34;-913.23;149.73;-2668.98
34;-12.69;-86.44;-914.85;2255.32
35;707.09;474.01;-992.61;3003.04
36;-558.19;-726.53;-432.9;191.92
37;-52.67;-916.83;-113.07;-1314.55
38;-595.08;132.41;-879.85;2928.48
39;-97.06;-867.83;96.05;-1747.99
40;-488.45;-814.96;978.83;-3724.17
41;739.86;-420.55;339.3;-2121.96
42;831.5;-119.96;-27.72;-677.86
43;966.6;141.39;452.08;-1557.7
44;348.52;-496.19;33.8;-1204.57
45;954.01;-732.2;-829.03;255.94
46;-174.99;537.81;-228.48;1671.1
47;924.77;224.32;40.69;-301.19
48;792.91;-972.41;3.44;-2260.38
49;246.42;937.71;148.25;1127.96
50;370.39;339.84;868.31;-1916.21
51;12.86;-439.8;183.66;-1281.51
52;303.82;71.75;739.63;-2014.74
53;835.69;-166.16;-267.14;-133.13
54;-195.32;-551.77;-67.4;-689.47
55;346.68;-537.09;757.76;-3180.45
56;964.96;-540.31;-747.58;377.76
57;-782.13;758.71;-886.68;4187.36
58;-267.69;-745.27;-544.25;265.42
59;612.8;225.8;40.84;-99.62
60;842.06;-774.29;-22.76;-1868.17
61;134.85;706.01;451.73;-14.5
62;922.62;-928.24;514.38;-3608.71
63;603.03;-527.3;-376.94;-341.64
64;-567.36;-142.85;29.95;25.03
65;981.64;-765.97;211.07;-2557.73
66;-552.44;732.8;-29.6;1738.34
67;893.72;496.51;-298.62;1097.91
68;43.12;-109.51;-553.22;1227.12
69;-90.39;-583.79;-303.82;-191.72
70;-966.05;-701.01;-680.93;1150.91
71;-837.32;-45.15;656.18;-1274.16
72;-349.73;-799.36;618.24;-2836.58
73;-473.34;-931.41;88.29;-1600.3
74;-621.75;566.09;605.03;-183.89
75;-33.89;238.03;-391.44;1473.43
76;959.1;-666.42;355.23;-2744.95
77;-101.46;334.12;226.38;64.87
78;-323.56;815.12;-207.45;2208.25
79;613.12;-181.68;-161.01;-298.33
80;-285.91;408.14;-302.7;1706.15
81;-202.78;246.37;-566.7;2057.79
82;-821.03;-951.72;262.47;-1873.1
83;-358.35;-736.55;-780.49;960.08
84;-104.21;-171.46;-621.68;1391.72
85;971.76;840.33;-88.12;1110.58
86;-707.74;869.97;-100.59;2271.78
87;272.58;476.13;367.41;-292.07
88;187.73;-488.5;318.61;-1836.04
89;384.87;-977.29;-715.19;-118.1
90;-997.54;121.26;323.47;1.03
91;-322.26;652.58;930.67;-1077.74
92;-842.62;-82.62;-730.05;2307.41
93;215.99;-137.94;958.48;-2909.16
94;47.79;928.26;380.9;625.49
95;634.94;164.07;892.26;-2463.32
96;-270.62;-321.85;793.82;-2494.77
97;928.28;531.36;-472.66;1595.89
98;55.76;-805.29;319.5;-2320.71
99;451.2;-940.64;971.31;-4530.77
100;416.08;-65.77;-146.55;-2.3
