id;X1;X2;X3;Y
1;11.08;-743.21;-183.38;2132.85
2;-43.23;457.39;821.97;1996.85
3;172.99;-73.45;152.47;778.26
4;317.8;242.55;-996.02;-5970.11
5;373.82;7.41;-754.49;-3978.48
6;-772.98;53.54;-454.78;-1349.69
7;-69.36;-844.92;-984.58;-1050.74
8;-743.35;903.51;-879.1;-6768.41
9;234.2;-672.9;368.69;4114.49
10;-143.68;767.71;-807.2;-6639.74
11;-553.16;-990.54;343.58;6263.59
12;301.45;-235.43;-138.06;-67.7
13;-927.97;-942.41;657.98;7987.38
14;-486.44;-357.08;854.26;5981.57
15;-525.09;907.33;-920.98;-7250.46
16;-600.72;214.53;85.35;275.58
17;-231.47;341.52;-832.52;-4929.79
18;-630.93;321.61;235.4;573.34
19;-325.84;181.35;332.47;1205.88
20;-387.7;-913.7;524.39;6581.45
21;-431.62;-112.7;-377.9;-751.51
22;637;-144.22;-151.33;-917.18
23;-242.14;-261.18;-978.79;-3161.44
24;405.57;-976.49;353.49;5054.47
25;-80.73;792.81;826.45;712.11
26;-640.43;359.34;690.55;2532.07
27;229.57;660.63;8.14;-2916.22
28;731.9;-769.02;-445.67;126.33
29;541.66;-841.69;505.57;5041.71
30;-725.58;291.15;99;186.36
31;-566.03;-737.18;706.31;6931.35
32;-664.98;906.97;-143.05;-3486.64
33;-331.61;780.48;-910.98;-6933.73
34;700.2;877.19;626.15;-1527.66
35;150.45;-103.85;519.05;2618.92
36;-431.04;-113.33;-933.75;-3312.28
37;317.07;902.25;732.72;-657.78
38;-978.68;4.43;-3.75;1185.09
39;664.45;106.81;-104.14;-1745.87
40;-473.5;911.07;-636.43;-6017.37
41;983.62;-143.96;568.8;1969.34
42;48.96;425.9;877.24;2260.95
43;-566.95;-291.16;47.9;2099.87
44;-203.41;-758.01;-332.29;1773.4
45;853.75;-822.03;-165.65;1478.27
46;-370;-957.47;-928.31;37.73
47;-667.91;839.55;937.36;1768.68
48;311.22;827.67;-485.74;-5968.09
49;-842.88;-365.94;-747.65;-921.62
50;380.29;-535.29;-984.3;-2859.61
51;138.71;615;-826.82;-6466.32
52;652.58;-541.97;-384.08;-405.91
53;-731.13;-6.06;459.1;3050.37
54;148.78;831.6;-918.99;-7777.82
55;-845.06;355.99;446.15;1674.48
56;809.97;-915.64;-562.67;79.66
57;-20.91;-319.77;903.55;5475.84
58;-267.01;-925.57;-76.29;3708.51
59;-990.87;207.47;-306.77;-1015.26
60;615.13;501.74;440.55;-764.49
61;-923.98;701.28;-799.07;-5358.39
62;-786.61;58.08;-635.3;-2183.87
63;761.24;-447.97;333.21;2386.54
64;704.73;-286.86;526.53;2698.85
65;506.82;790.06;886.57;265.31
66;-316.7;-243.94;-48.06;1153.59
67;-212.05;849.73;-970.66;-7637.67
68;938.82;-360.93;-371.8;-1436.29
69;-16.99;61.09;-383.07;-1994.93
70;584.17;-859.98;-32.43;2582.07
71;-283.86;418.48;-316.35;-2794.06
72;-619.13;316.81;79.59;-139.49
73;569.33;770.98;701.52;-588.42
74;12.7;990.04;-305.66;-5418.6
75;-541.6;-643.46;-371.28;1553.79
76;782.25;451.99;652.85;205.74
77;729.18;-261.35;200.49;1061.4
78;817.67;395.27;48.2;-2396.64
79;594.95;-952.19;421.35;5031.89
80;861.61;356.66;739.86;891.65
81;-844.39;885.58;-600.96;-5288.01
82;-208.67;842.66;298.53;-1763.3
83;-352.23;232.74;-722.06;-3829.92
84;-623.98;-339.91;-248.81;998.63
85;653.45;-496.73;395.22;3002.19
86;-411.46;24.7;-923.64;-3847.38
87;993.56;-953.5;352.25;4220.99
88;-468.09;-28.78;696.61;3909.08
89;341.42;139.63;825.59;2812.34
90;-347.01;-505.98;806.35;6185.85
91;-589.77;-337.76;618.61;4946.4
92;661.68;671.5;-737.48;-6936.02
93;-767.69;651.09;734.03;1714.64
94;151.12;-610.51;-816.28;-1495.21
95;-372.28;-264.82;-856.08;-2417.72
96;-630.37;-113.21;419.96;3176.56
97;919.46;462.12;-407.13;-4892.82
98;733.04;-114.44;-900.29;-4609.25
99;-224.75;322.49;-102.88;-1496.09
100;372.94;877.11;-815.76;-7765.74
