id;X1;X2;X3;Y
1;617.77;-902.96;-827.52;3588.84
2;-710.91;495.73;-511.77;-3010.14
3;173.12;-702.52;-92.38;2945.52
4;-16.59;992.2;-662.39;-4557.57
5;884.18;601.51;-494.65;-2072.77
6;-601.67;-936.33;491.45;3677.64
7;346.63;-691.9;-581.07;2682.34
8;-379.54;-67.64;-351.26;-308.88
9;730.77;-655.15;-148.45;3183.44
10;-803.03;-915.07;316.58;3290.03
11;-606.93;-864.85;852.73;3652.91
12;46.77;806.58;-205.84;-3404.05
13;-918.49;133.43;-840.8;-1955.27
14;82.7;93.97;-877.68;-970.76
15;562.2;-870.82;-630.53;3559.61
16;-25.51;40;139.23;-80.44
17;-516.22;-212.35;-391.13;134.32
18;-704.86;-157.57;152.29;159.37
19;657.9;-667.09;198.48;3430.26
20;-430.29;-923.26;5.2;3405.16
21;-493.56;274.34;-516.56;-1925.65
22;-196.66;-386.87;574.98;1843.27
23;787.45;874.04;-830.77;-3519.33
24;75.18;-606.34;251.98;2727.95
25;822.47;680.83;719.65;-1538.3
26;-101.04;-589.03;-647.21;1833.67
27;-22.37;881.51;561.41;-3193.77
28;986.62;369.42;633.48;-193.01
29;334.66;356.21;921.5;-476.88
30;-959.7;698.67;-883.49;-4328.28
31;-259.48;-303.14;177.72;1150.36
32;824.95;-883.3;-614.73;3843.71
33;343.05;565.86;359.45;-1745.84
34;-340.98;-905.5;299.5;3630.24
35;439.44;-442.5;-200.03;2029.34
36;-145.73;944.6;659.69;-3483.18
37;868.02;266.68;-840.29;-979.16
38;-264.28;-488.85;-968.6;1045.36
39;11.21;-211.49;637.96;1351.91
40;27.41;348.67;413.51;-1088.31
41;204.88;-601.49;-108.76;2548.04
42;-230.07;-803.82;315.91;3321.71
43;954.04;-818.57;753.3;4715.92
44;465;-113.71;944.78;1568.32
45;769.37;-510.08;-836.93;2107.96
46;263.24;-136.45;-108.27;699.05
47;500.84;-10.02;613.57;927.75
48;-502.85;-371.65;-792.5;495.7
49;-490.17;-167.83;-579.22;-165.45
50;234.05;295.51;-379.06;-1290.13
51;-581.77;335.34;-532.43;-2260.46
52;753.27;797.01;796.51;-2012.44
53;601.18;-300.98;270.31;1942.96
54;-828;53.83;796.18;-325.49
55;-945.56;-607.16;812.86;2284.51
56;152.62;657.89;-963.41;-3275.65
57;-288;970.4;-419.62;-4518.05
58;-243.5;801.5;-304.41;-3704.77
59;454.46;434.32;-321.52;-1626.29
60;-400.44;509.26;-427.27;-2737.99
61;595.52;-67.91;339.4;1038.12
62;-818.98;-359.69;587.65;1213.38
63;-42.17;-222.95;255.86;1066.5
64;-970.04;720.83;639.73;-3284.91
65;-900.9;312.9;-849.4;-2678.41
66;-622.28;-628.32;596.32;2482.4
67;-699.42;-397.38;-763.84;455.56
68;317.57;96.44;985.69;616.5
69;866.03;-541.69;-126.36;2851.78
70;448.18;-577.49;-551.17;2324.61
71;272.08;-221.47;-604.62;680.97
72;340.48;-864.12;303.67;4044.26
73;589.15;711.91;289.11;-2186
74;-171.76;189.5;-140.59;-1023
75;279.84;-203.92;848.65;1707.21
76;877.47;-488.91;-826.27;2122.38
77;829.94;-483.49;731.31;3227.63
78;841.68;-765.35;890.55;4506.78
79;-709.81;-351.11;-298.87;606.14
80;-262.92;-111.84;698.1;757.5
81;-111.13;-554.09;-860.34;1521.66
82;163.43;-320.95;-541.07;1043.37
83;441.48;-280.72;356.53;1787.77
84;900.7;521.88;-944.7;-2071.9
85;-37.62;-902.07;-565.96;3224.52
86;282.29;821.58;-311.12;-3345.22
87;-215.83;-893.03;930.6;4158.78
88;-209.52;-284.21;780.21;1568.47
89;-36.03;-638.4;-667.42;2074.63
90;280.42;660;-207.71;-2609.41
91;680.91;140.47;-437.14;-322.08
92;243.23;-984.75;-984.39;3486.46
93;128.72;-102.54;-949.67;-183.86
94;-498.41;282.17;773.62;-994.71
95;-700.88;975.05;-231.11;-4746.1
96;-928.15;-415;974.03;1636.19
97;596.01;-892.46;-320.04;3908.05
98;925.35;-30;617.04;1372.68
99;-856.51;-193.23;692.82;580.49
100;-705.41;-998.23;192.54;3617.89
