id;X1;X2;X3;Y
1;-865.59;405.63;-877.99;1821.55
2;222.81;132.94;-809.11;-3194.59
3;-963.6;-95.18;-824.33;1530.98
4;-400.2;-999;-839.14;-2560.78
5;-692.52;-631.73;208.11;2543.59
6;111.3;-629.11;-173.94;-2118.14
7;-142.69;-834.52;868.47;1795.7
8;-718.7;408.13;781.72;6232.17
9;453.59;118.9;445.64;-411.07
10;144.69;358.69;-936.98;-2844.51
11;644.94;-607.69;-435.94;-5203.99
12;821.29;-223.01;-360.7;-5066.65
13;248.55;-946.55;-213.49;-3394.85
14;-440.16;-552.67;275.19;1786.85
15;992.16;555.43;-320.03;-4317.63
16;224.83;508.89;-454.72;-1463.53
17;970.59;-577.13;753.8;-2953.09
18;-733.41;-970.8;205.14;2115.64
19;680.98;-246.27;-89.58;-3672.31
20;-713.53;-267.02;-583.86;869.12
21;-526.52;189.73;445.46;3987.25
22;0.25;535.52;309.87;1886.19
23;-977.65;-528.14;368.85;4457.94
24;55.7;-86.83;434.59;928.88
25;95.67;-434.48;-687.65;-3269.22
26;-549.31;859.68;-194.09;3320.04
27;-163.19;171.46;700.54;3146.63
28;-201.3;-347.69;488.65;1755.23
29;-873.45;538.37;914.54;7538.71
30;-841.5;793.06;157.35;5545.61
31;-446.16;-515.49;-97.99;743.76
32;737.33;-338.25;220.2;-3138.61
33;-151.86;-406.58;303.9;873.57
34;-177.15;722.68;228.04;2741.09
35;149.85;512.45;282.36;1110.41
36;-784;419.88;-20.41;4098.11
37;-851.29;-246.31;-491.92;1785.68
38;346.27;-196.89;-186;-2419.18
39;987.18;-219.49;455.65;-3302.24
40;828.31;-194.67;-31.95;-4048.72
41;-303.7;-457.54;-987.39;-2480.38
42;780.03;193.46;688.73;-963.8
43;-598.34;-26.72;-24.51;2489.41
44;-110.12;-914.65;793.42;1286.39
45;872.44;-55.24;488.42;-2414.35
46;-202.66;107.97;-273.97;243.08
47;829.85;-953.95;731.61;-3069.88
48;-117.12;-975.5;-770.7;-3545.7
49;-304.03;677.51;139.29;2944.49
50;193.53;-371.63;-679.39;-3560.41
51;793.35;-754.07;808.68;-2325.12
52;-329.82;-14.14;792.62;3826.18
53;-879.37;82.46;220.48;4652.44
54;-659.47;158.02;-698.12;1034.63
55;424.52;76.76;-65.38;-1911.78
56;-472.42;280.53;504.18;4089.9
57;-637.3;420.04;-168.88;3007.5
58;84.51;-940.8;-82.23;-2270.85
59;-915.39;711.19;-135.05;4835.13
60;83.46;960.39;-882.39;-1352.26
61;682.86;-23.65;201.61;-2402.63
62;-80.08;856.71;449.03;3224.78
63;-988.43;-367.43;-864.13;1039.28
64;11.14;-337.63;-794.7;-3055.12
65;-865.29;623.08;545.04;6528.88
66;-93.9;304.6;247.06;1700.09
67;-455.8;-451.41;761.36;3510.64
68;511.28;4.99;830.63;308.06
69;696.4;-911.85;-843.56;-7203.73
70;-858.68;833.34;679.69;7280.37
71;-8.03;277.75;720.92;2718.36
72;-320.95;-576.6;247.16;1139.09
73;966.71;857.54;981.99;282.31
74;305.43;-943.6;-324.81;-3976.96
75;121.43;-694.31;-299.41;-2658.51
76;580.06;698.77;845.74;1274.46
77;977.14;-778.15;-842.04;-8186.91
78;-998.47;249.49;448.01;6156.89
79;871.62;336.27;355.07;-2125.99
80;507.51;669.85;-864.36;-3657.98
81;-586.22;-854.62;709.95;3213.05
82;-56.36;-632.71;838.51;1684.08
83;-643.28;567.5;-164.87;3304.54
84;453.46;741.89;-898.3;-3399.36
85;379.55;167.48;-754.32;-3649.99
86;988;608.32;620.16;-1348.34
87;800.93;132.75;-606.02;-5097.27
88;-898.88;527.21;57.03;5023.02
89;-873.55;-450.57;-565.18;1300.24
90;-950.17;814.79;455.29;6963.02
91;-91.46;641.4;336.41;2554.22
92;-663.37;308.01;607.23;5284.02
93;617.1;440.71;787.34;482.55
94;-376.5;-348.5;-588.26;-756.94
95;698.27;252.32;765.02;-271.35
96;-149.64;-283.42;42.65;286.33
97;-485.86;-584.24;-329.74;91.26
98;-300.27;574.24;-772.43;-25.48
99;972.04;-143.89;873.28;-1833.7
100;157.8;742.24;582.87;2393.54
