id;X1;X2;X3;Y
1;-305.47;-464.15;843.69;1352.49
2;-466.94;-191.4;-496.93;1866.06
3;540.31;-634.26;-958.47;3246.17
4;121.36;813.66;245.06;-3879.07
5;-18.58;911.36;783.09;-4761.63
6;91.34;-705.24;181.62;2723.64
7;370.99;43.8;1.53;-567.18
8;-175.05;795.33;-8.09;-3209.38
9;516.06;845.63;469.69;-4677.18
10;-932.15;456.88;142.05;-1152.01
11;-432.13;-273.06;-623.83;2322.95
12;-718.42;-214.47;-273.27;1971.42
13;-73.88;423.15;670.24;-2488.09
14;473.55;477.94;438.55;-3024.84
15;-225.65;230.16;245.86;-1025.35
16;723.37;-954.54;894.95;2333.79
17;-331.36;-764.97;130.08;3473.07
18;869.1;351.33;-977.64;-1290.25
19;-392.22;-872.86;513.43;3563.56
20;436.36;215.12;367.65;-1780.84
21;-418.88;685.31;902.25;-3516.73
22;165.96;647.24;298.45;-3274.45
23;20.08;907.79;-465.12;-3376.8
24;-209.84;-493.82;4.26;2329.78
25;718.08;-603.88;-329.97;2222.91
26;-621.46;-389.53;703.29;1516.6
27;925.44;512.86;-224.44;-2890.2
28;378.49;-209.96;130.61;366.11
29;666.86;491.44;-581.99;-2128.69
30;-464.22;-887.68;821.44;3353.5
31;-426.58;664.04;-591.89;-1729.93
32;-473.07;490.12;-177.57;-1406.32
33;814.66;-406.52;-401.8;1358.39
34;409.01;-955.47;940.79;2610.05
35;-485.59;141.6;-383.51;331.94
36;-830.52;530.77;-215.92;-1167.61
37;978.14;356.9;96.8;-2640.27
38;-244.82;-41.77;228.33;176.34
39;166.26;990.85;756.09;-5262.81
40;-393.16;250.54;34.49;-701.75
41;67.23;753.68;-394.57;-2844.2
42;842.15;89.31;246.71;-1523.75
43;-679.78;-661.47;724.67;2716.9
44;-235.79;-149.42;-894.43;1897.33
45;351.37;499.9;721.44;-3312.02
46;599.53;949.73;-474.88;-4141.54
47;400.16;929.32;604.16;-5067.64
48;-907.69;350.82;0.03;-562.3
49;-494.61;-513.6;889.36;1707.33
50;-994.32;505.67;-335.97;-755.89
51;531.61;-309.53;-115.03;911.73
52;-496.51;-374.73;-161.19;2302.16
53;331.49;-987.57;-229.35;4148.85
54;667.17;832.63;545.81;-4862.96
55;-490.71;-207.46;-15.57;1416.06
56;-674.74;-441.62;-578.15;3242.61
57;-79.01;-316.71;940.57;378.13
58;871.49;-938.31;-525.59;3717
59;187.15;-348.19;714.49;494.99
60;691.03;268.35;317.58;-2214.18
61;-751.72;624.06;-526.83;-1297.6
62;-464.02;87.85;366.79;-307.98
63;642.74;394.7;689.32;-3125.7
64;291.11;-518.74;411.55;1460.23
65;819.51;-982.06;-482.04;3907.67
66;-79.71;411.1;427.05;-2155.09
67;-860.13;262.01;-48.44;-176.43
68;496.07;-551.95;722.8;1039.39
69;-966.9;-584.11;941.3;2436.79
70;-770.03;480.6;624.29;-1964.66
71;-284.13;-970.59;663.47;3702.09
72;316.65;-652.97;-389.45;2913.37
73;-433.31;-571.36;824.17;1964.92
74;987.46;-168.26;166.84;-480.81
75;-848.62;-515.37;-882.5;4080.43
76;887.22;-670.72;358.88;1556.61
77;-135.89;83.93;580.19;-871.35
78;-590.06;273;-929.66;493.76
79;763.87;394.8;741.34;-3309.27
80;-168.26;-822.51;-841.79;4648.61
81;-682.54;-579.47;-246.97;3466.65
82;752.45;-203.54;648.46;-631.35
83;24.9;-313.02;-110.35;1443.67
84;-368.25;837.82;677.97;-3967.69
85;-521.78;652.62;-7.46;-2242.92
86;-484.79;815.68;-274.23;-2677.16
87;-779.91;756.83;-545.13;-1816
88;331.12;-380.5;-586.59;1955.03
89;-109.01;810.69;-859.38;-2382.22
90;-752.03;-55.95;-600.46;1696.98
91;-2.65;-814.15;-520.05;4078.93
92;420.29;72.29;-68.84;-660.68
93;269.82;-349.97;727.81;401.12
94;-429.02;-792.84;-8.66;3849.61
95;597.09;503.46;826.24;-3698.57
96;-442.21;759.47;-98.22;-2679.79
97;-77.19;983.02;-725.31;-3302.87
98;945.4;-956.12;-597.42;3797.81
99;-57.32;-797.16;296.69;3140.73
100;93.18;-331.02;-715.73;2133.39
