id;X1;X2;X3;Y
1;-876.33;-366.63;-817.38;-8099.62
2;493.45;285.15;-602.16;-360.88
3;-309.87;52.4;-621.71;-3729.76
4;-501.55;-498.72;-448.29;-5778.1
5;139.93;-610.69;547.89;487.83
6;308.48;-642.93;-501.2;-4366.24
7;19.15;190.98;-8.5;830.46
8;-854.62;-624.74;-899.91;-9553.92
9;-401.87;13.1;-146.52;-1806.45
10;-855.6;-532.15;89.69;-4260.87
11;-274.78;36.24;66.98;-291.25
12;-944.47;-834.27;92.81;-5793.49
13;562.9;-150.02;772.58;4773.5
14;-522.64;-248.35;75.06;-2173.73
15;-584.78;597.9;712.47;4436.79
16;831.94;88.94;932.38;7350.41
17;868.97;775.13;337.34;7453.62
18;160.56;31.25;-492.4;-1849.35
19;917.21;-812.51;-139.91;-1583.3
20;546.22;927.36;-993.93;604.06
21;132.63;-330.42;275.47;320.7
22;146.3;-196.88;-812.61;-4453.06
23;-720.96;631.84;-710.88;-2848.54
24;-116.59;-442.49;-949.6;-6929.53
25;261.44;851.09;-305.58;2877.52
26;248.56;239.39;60.35;2028.93
27;469.52;551.68;499.91;6170.17
28;236.53;-331.08;-995.54;-5677.83
29;620.53;155.12;-41.85;2214.5
30;677.22;890.67;512.86;8275.76
31;-221.37;-452.8;847.83;1627.14
32;478.72;-806.53;-35.4;-2281.03
33;49.4;-631.1;190.22;-1626.08
34;848.32;831.95;-42.45;5759.39
35;-632.76;-910.94;-593.21;-8635.05
36;274.97;975.85;495.44;7416.6
37;-575.2;70.21;845;2855.89
38;-432.94;-48.94;-161.38;-2234.58
39;497.24;-183.51;-710.73;-2898.44
40;-429.63;694.67;144.86;2480.79
41;-95.22;-768.09;717.61;-13.16
42;-560.54;-65.87;-984.46;-6742.42
43;-251.09;-815.37;-388.8;-6133.54
44;-952.44;820.1;-204.17;-188.64
45;544.33;727.66;583.94;7552.93
46;256.24;-720.72;-386.19;-4278.79
47;-63.85;-34.97;-834.69;-4463.92
48;934.41;699.58;-604.86;2651.98
49;984.35;-40.64;675;5952.18
50;347.99;416.78;-261.81;1476.91
51;-710.14;-939.76;224.71;-4929.92
52;-477.91;801.37;-382.22;192.89
53;-726.11;-90.04;-75.39;-2814.75
54;135.81;-333.35;-216.08;-2114.74
55;318.63;-334.78;638.3;2624.61
56;-900.71;-376.29;-122.35;-4769.3
57;-136.71;-869.91;-29.78;-4266.85
58;416.02;-969.91;863.75;1291.85
59;787.4;101.33;-72.89;2302.34
60;174.71;730.88;-336.33;1965.69
61;281.51;820.88;-932.7;-299.48
62;-179.34;878.23;445.41;5464.28
63;-913.38;844.44;-612.79;-1996.78
64;-194.6;209.7;652.34;3577.57
65;576.86;732.22;-268.74;3442.71
66;-611.13;-223.76;-209.49;-3726.82
67;-20.82;892.87;488.87;6190.78
68;107.63;-449.14;-348.61;-3348.07
69;-261.45;444.58;-633.37;-1968.34
70;758.52;390.53;-197.31;2844.54
71;-815.84;498.15;405.02;1833.22
72;-132.23;768.88;-478.44;555.73
73;637.59;-406.08;422.43;2153.1
74;162.02;-129.23;624.3;2993.6
75;-291.75;-587.29;813.7;682.65
76;557.97;-801.13;505.93;645.83
77;-563.82;-158.43;-95.75;-2748.73
78;-894.37;-343.11;109.63;-3460.03
79;-712.18;294.43;-946.17;-5436.54
80;-612.61;-767.84;-236.78;-6199.95
81;367.2;-974.24;838.87;1012.03
82;415.25;193.83;-293;556.35
83;490.35;135.93;-574.85;-875.09
84;263.25;991.32;356.66;6762.84
85;948.59;-921.18;88.83;-828.61
86;-678.15;-211.94;640.78;342.58
87;-332.29;138;187.42;578.96
88;-464.9;-856.13;-227.11;-6112.3
89;-423.75;822.99;571.99;5163.35
90;818.17;-930.65;-117.87;-2260.91
91;680.19;-253.48;-34.68;664.72
92;50.61;679.34;890.31;7463.88
93;212.45;216.89;-986.68;-3352.65
94;664.5;616.34;878.14;8871.26
95;-362.41;136.52;-205.33;-1456.52
96;-454.66;-271.9;657.87;803.29
97;-322.57;41.11;-824.67;-4818.47
98;-640.07;-312.23;-531.79;-5784.32
99;675.14;-486.94;964.98;4596.89
100;-94.87;183.09;-19.14;422.22
