id;X1;X2;X3;Y
1;607.54;-36.24;523.85;404.17
2;-493.83;350.48;726.37;6032.71
3;455.49;-399.39;-828.4;-6506.15
4;-241.59;-157.29;-918.96;-4038.72
5;502.62;-336.07;314.82;-846.01
6;205.21;447.46;313.27;1698.26
7;229.18;817.61;483.29;3171.92
8;336.64;815.49;-758.32;-3404.83
9;439.47;720.2;-461.15;-2467.05
10;-987.37;977.28;648.89;8587.82
11;-670.15;811.31;-842.96;-292.16
12;-909.32;717.08;-872.88;220.13
13;84.21;-790.51;938.8;2868.41
14;268.78;92.54;-163.9;-1587.88
15;-702.74;747.73;-918.81;-677.26
16;248.06;38.29;325.9;824.71
17;167.92;-694.23;-948.94;-6661.15
18;-292.24;-353.84;532.94;3006.57
19;-181.42;-569.26;402.84;1554.3
20;746.73;710.26;725.02;2351.51
21;829.37;645.12;493.59;780.19
22;806.67;425.47;-686.06;-5448.7
23;-200.79;-821.33;-564.93;-3691.29
24;-700.77;385.59;-875.53;-1163.81
25;542.83;-91.71;-332.52;-3749.04
26;219.91;392.99;-297.07;-1503.75
27;-113.09;-877.21;-60.13;-1587.17
28;-630.98;-946.78;193.48;1366.36
29;738.72;675.23;-902.94;-5810.79
30;858.27;-576.18;369.54;-2285.22
31;98.06;-55.32;274.12;915.13
32;-9.77;-820.6;736.49;2131.8
33;-377.53;-279.63;-32.1;630.03
34;227.56;-580.91;-752.62;-5673.95
35;-506.39;1.87;984.38;6696.22
36;-206.14;-359.18;595.89;3008.06
37;-927.07;-283.65;150.39;3467.66
38;691.46;359.19;-203.27;-2761.12
39;869.4;-702.15;-382.08;-6317.29
40;-495.28;-473.79;351.26;2584.51
41;-461.7;885.58;-707.97;-209.02
42;497.31;928.43;-447.93;-2206.12
43;-135.47;380.91;522.35;3812.38
44;-601.79;606.06;714.64;6845.51
45;871.95;856;-565.03;-4246.88
46;-747.79;673.04;-899.99;-569.07
47;-556.03;505.93;506.41;5453.85
48;868.47;55.24;-730.1;-6596.74
49;693.85;343.86;912.61;2770.22
50;-409.93;279.58;-656.31;-1297.27
51;924.4;300.81;614.97;389.55
52;336.97;-703.19;326.51;-909.69
53;19.24;-928.53;993.62;3105.95
54;-78.23;-573.87;-20;-928.53
55;-394.45;791.57;-957.4;-1870.64
56;-327.4;474.96;463.71;4375.32
57;-430.88;281.62;-444.74;-163.08
58;121.33;417.17;-249.18;-872.62
59;-199.28;439.97;890.66;5988.24
60;927.28;-494.04;858.47;69.73
61;-540.19;-947.17;-954.44;-4682.01
62;-788.46;567.46;-641.49;661.49
63;-896.98;-312.8;825.2;6672.13
64;-524.25;-195.06;160.15;2268.54
65;-310.64;625.73;26.7;2426.34
66;-187.66;-634.27;763.48;3249.82
67;435.3;663.15;-197.34;-1245.79
68;-532.72;-770.05;576.37;3270.47
69;733.48;-123.22;-844.49;-7034.12
70;-132.64;-874.63;-375.77;-3090
71;673.7;-77.6;-119.28;-3117.03
72;-197.01;887.47;603.68;5407.49
73;-227.32;-712.17;-986.7;-5492.95
74;-641.26;-307.66;-212.36;604.81
75;-357.26;-873.11;413.99;1645.18
76;819.36;536.29;407.1;174.52
77;666.38;-61.39;481.42;-63.96
78;156.37;-527.93;587.12;1364.01
79;-234.07;-907.36;-812.92;-4976.83
80;700.99;-238.54;953.67;1830.88
81;561.57;-16.79;-986.13;-6931.86
82;936.4;-63.91;-840.53;-7614.16
83;930.35;-842.21;-409.96;-6939.42
84;796.91;-219.59;235.35;-2053.92
85;-545.31;-28.77;-345.99;135.85
86;504.86;-102.7;787.76;1954.25
87;502.88;-750.96;424.45;-1095.78
88;-56.66;-536;-977.82;-5710.35
89;882.63;363.98;97.98;-1922.2
90;955.96;-608.62;986;384.75
91;767.54;361.45;331.87;-354.38
92;687.71;731.31;540.81;1680.64
93;-785.41;-882.34;977.13;5944.12
94;-259.72;-119.21;-120.63;82.57
95;540.51;-250.91;-301.73;-3891.91
96;55.93;466.87;498.67;3186.04
97;978.75;-865.5;-16.3;-5190.11
98;-602.46;-181.09;-508.93;-769.15
99;509.79;-286.79;850.14;1894.06
100;-784.23;-165.65;-562.32;-365.95
