id;X1;X2;X3;Y
1;366.69;-831.58;467.35;1170.56
2;-106.9;778.24;794.78;-19.09
3;925.96;210.81;-801.93;-5775.19
4;13.41;928.02;-838.28;-3637.88
5;-674.93;900.85;63.93;868.42
6;294.61;835.17;215.5;-2834.28
7;-37.44;181.35;14.37;-241.78
8;-752.73;-321.03;548.44;4863.86
9;-312.31;-143.43;469.7;2449.79
10;232.4;616.15;-696.74;-3600.58
11;211.83;887.41;-743.48;-4224.67
12;432.57;-444.96;-600.38;-1814.55
13;513.29;-724.92;860.28;964.53
14;982.13;258.41;652.13;-3666.02
15;-747.62;-925.33;169.95;5611.97
16;518.04;-357.1;104.81;-1190.53
17;-146.06;-879.96;79.23;2800.74
18;473.61;-252.05;791.41;-86.35
19;875.74;598.73;410.46;-4417.08
20;-722.4;408.55;-487.54;1284.13
21;748.31;911.73;996.89;-3614.45
22;981.95;946.89;-528.99;-7266.39
23;-634.7;-519.1;275.06;4363.4
24;-595.76;417.36;473.95;2352.27
25;-326.84;496.32;-92.78;70.75
26;-578.89;-95;-535.88;1768.32
27;754.89;-296.01;445.86;-1760.11
28;-253.76;-543.89;829.88;3743.03
29;-321.78;-556.16;641.48;3742
30;-581.67;-395.06;676.62;4527.92
31;301.36;852.65;-680.22;-4416.92
32;230.99;-617.86;-528.45;-434.69
33;586.25;-294.42;-264.57;-2249.16
34;-582.62;-53.75;-21.99;2555.56
35;-418.1;-806.54;-364.38;3033.7
36;22.64;379.12;143.4;-739.25
37;-840.36;706.43;-51.18;1828.17
38;-717.58;-579.94;48.77;4474.04
39;-832.91;-236.63;808.93;5447.11
40;-825.34;-718.55;412.14;5868.67
41;-612.47;-80.39;710.63;3982.1
42;128.99;-878.4;-564.91;541.37
43;718.24;-198.63;822.52;-1194.61
44;168.96;85.52;-885.26;-2414.44
45;172.22;47.37;574.29;128.01
46;-813.52;880.89;-230.02;1005.19
47;536.41;-276.62;-529.23;-2526.42
48;604.49;300.92;-79.76;-3401.55
49;-109.31;919.49;-824.8;-3075.54
50;618.79;-908.59;-270.35;-965.74
51;-717.66;-319.16;-751.15;2514.49
52;483.1;264.37;122.68;-2458.86
53;525.62;127.74;-999.7;-4217.89
54;-812.14;-621.95;83.06;5029.93
55;-560.41;470.68;264.93;1725.47
56;-889.06;735.81;-580.12;1072.22
57;892.79;657.79;570.06;-4356.73
58;793.01;423.57;983.7;-2689.05
59;469.56;127.52;124.66;-2080.44
60;-980.76;698.86;13.95;2551.59
61;909.67;630.18;206.72;-4977.86
62;-247.39;548.31;-973.32;-1876.33
63;-637.27;-875.57;-156.33;4475.2
64;-632.59;-113.02;351.94;3538.51
65;-145.38;269.97;419.91;694.95
66;224.55;-367.24;323.21;446.94
67;-877.43;896.7;-261.15;1187.74
68;231.95;918.26;169.53;-2838.2
69;742.27;425.91;632.58;-3072.18
70;342.57;-882.99;-826.61;-794.16
71;398.36;95;-42.57;-1983.57
72;116.76;-5.21;633.23;584.73
73;-317.85;-433.65;106.57;2535.25
74;-863.99;741.03;-857;485.67
75;391.73;-211.13;-898.18;-2689.38
76;-904.79;-621.14;-771.8;3977.19
77;-717.72;199.68;356.07;3178.42
78;-542.31;-150.13;-385.24;1995.85
79;-23.77;-381.96;873.98;2465.34
80;812.04;829.89;151.43;-5122.88
81;146.25;-700.16;-44.43;934.08
82;226.51;-832.06;-808.98;-391.47
83;939.87;-271.54;634.73;-2282.76
84;-152.83;490.88;365.72;119.71
85;-995.28;-142.32;374.27;5181.64
86;586.53;-988.4;857.7;1263.54
87;-462.58;-211.71;-125.9;2239.53
88;-454.31;-80.24;-939.72;523.39
89;857.54;-355.88;-651;-3910.47
90;627.98;-309.18;630.83;-878.79
91;-651.79;915.22;410.54;1323.15
92;-824.04;-290.33;-81.91;4029.14
93;-900.59;250.82;-365.91;2613.4
94;-123.01;-119.69;44.43;872.84
95;606.49;-519.98;801.1;-8.51
96;236.18;-570.03;-873.11;-1152.03
97;902.58;-828.8;-715.33;-3108.21
98;19.37;844.58;-984.61;-3716.97
99;209.66;-396.95;515.75;904.94
100;666.79;206.3;-641.95;-4395.76
