id;X1;X2;X3;Y
1;743.65;780.4;-513.55;-7034.02
2;-755.07;88.75;190.68;1435.19
3;-121.59;-458.56;-318.34;776.7
4;-642.76;-682.98;711.81;7392.73
5;-770.94;-999.5;671.63;8842.82
6;-360.69;-925.87;-964.01;181.97
7;530.15;-806.6;949.7;7639.44
8;-175.14;-208.67;-987.24;-3516.78
9;-420.46;-723.98;758.16;7528.31
10;-297.53;61.71;780.35;3803.21
11;607.74;437.16;841.77;1207.35
12;-926.93;706.97;-461.71;-4354.68
13;-636.99;773.45;461.25;-626.18
14;881.82;759.01;358.88;-2944.69
15;-428.21;805.57;886.75;991.94
16;695.23;263.44;-77.3;-2472.59
17;252.24;761.39;-121.65;-4460.92
18;-861.09;784.57;599.72;262.08
19;693.51;850.01;354.17;-3158.61
20;-471.4;818.94;385.14;-1408.59
21;436.2;112.48;-453.51;-3237.8
22;-97.94;599.54;-361.47;-4409.68
23;-985.97;-361.56;88.79;3344.84
24;-692.27;332.05;192.67;228.12
25;-192.66;-376.55;-609.69;-907.83
26;-413.56;-693.83;-736.38;248.52
27;-628.4;-168.85;-751.84;-2012.44
28;671.48;158.1;833.96;2397.15
29;813.14;-328.6;131.1;1144.22
30;912.32;-577.25;-197.7;615.57
31;190.73;901.41;-908.92;-8794.48
32;424.67;936.77;-112.97;-5456.85
33;434.65;-89.01;905.54;4190.04
34;-492.12;839.77;436.36;-1235.25
35;-999.48;-560.17;-416.92;1878.7
36;263.7;-270.56;331.87;2516.71
37;-941.18;-708.66;-960.1;-89.23
38;-310.53;-987.8;481.16;7302.52
39;-734.39;169.15;439.35;2220.32
40;-118.89;830.78;-20.87;-3842.55
41;-195.04;-303.28;970.35;6289.49
42;-932.1;247.81;887.51;4236.85
43;702.29;976.95;-50.47;-5693.18
44;-837.48;789.47;-209.22;-3648.42
45;-526.18;921.14;-638.8;-6703.01
46;-467.38;-501.78;553.55;5571.41
47;515.81;-703.61;-634.4;-381.01
48;-643.93;-984.07;604.93;8292.62
49;480.87;34.29;18;-677.63
50;-489.12;-832.96;-127.94;3897.16
51;-638.34;-807.63;-71.52;4234.15
52;950.97;-171.55;318.35;1129.86
53;548.3;-515.9;-312.77;233.7
54;-885.55;-605.73;737.56;7456.45
55;-365.21;0.73;287.82;1822.66
56;-705.45;720.36;475.43;-224.23
57;-814.2;-515.25;-985.76;-1275.62
58;712.52;-697.19;253.22;3577.36
59;-98.24;-394.76;477.36;4244.54
60;521.59;230.05;-407.31;-3673.43
61;-745.86;42.68;112.83;1267.74
62;-74.19;732.76;-240.82;-4488.05
63;571.12;385.02;344.28;-876.23
64;-990.15;308.77;-190.12;-1117.51
65;-615.98;946.71;-77.88;-4034.66
66;-958.16;698.76;-930.98;-6516.16
67;-196.82;796.56;335;-1886.36
68;958.77;-541.38;-159.49;571.5
69;-902.71;-662.58;856.17;8310.24
70;875.9;765.96;-534.11;-7229.69
71;-489.55;-351.03;349.68;3919.53
72;323.53;185.9;920.68;3115.31
73;678.9;-101.16;-556.07;-3031.17
74;214.47;-594.68;229.29;3606.31
75;-34.7;778.84;-814.86;-7491.12
76;-175.57;-172.39;-75.33;664.25
77;-201.24;-432.3;324.45;3819.93
78;996.47;-217.92;193.42;694.38
79;-460.15;832.8;-80.8;-3709.87
80;347.4;576.88;955.63;1421.74
81;-297.23;566.02;792.95;1502.42
82;738.7;-128.66;147.75;381.88
83;704.75;-676.83;293.66;3684.52
84;562.53;979.39;-331.64;-6871.82
85;-918.67;83.55;959.34;5330.3
86;-555.81;843.48;-3.02;-3269.42
87;-163.2;923.89;-132.87;-4755.6
88;-579.6;51.24;-12.53;422.42
89;511.12;88.39;609.13;1849.35
90;-317.98;566.06;968;2363.41
91;306.08;786.06;-938.43;-8540.4
92;774.19;679.33;695.95;-830.5
93;938.47;956.91;-224.79;-6726.36
94;-581;-871.04;-705.01;1436.13
95;82.98;337.38;711.25;1707.88
96;820.79;-722.87;-674.1;-859.95
97;25.93;-815.67;-217.51;2744.41
98;195.25;547.3;-738.44;-6329.74
99;573.17;313.82;-993.3;-6925.26
100;679.71;-43.34;-312.4;-2139.12
