id;X1;X2;X3;Y
1;-695.55;-239.21;-499.6;265.42
2;-406.16;-193.11;632.2;1495.12
3;396.51;-577.67;843.72;1012.93
4;819.06;913.86;-220.9;-1776.26
5;235.3;105.3;316.04;110.87
6;-498.28;693.72;-531.07;-497.36
7;963.94;-601.81;-860.68;-2088.31
8;-702.27;-586.5;-186.35;894.98
9;-24.89;523.61;337.54;244.99
10;244.69;-302.88;-669.24;-1090.06
11;-585.47;267.05;-800.08;-554.26
12;878;137.29;-453.15;-1781.51
13;-317.33;-917.5;927.75;2176.05
14;816.34;182.54;-172.26;-1330.8
15;-900.83;558.06;-972.17;-562.52
16;-72.53;740.51;584.43;542.77
17;30.49;173.64;908.7;1168.23
18;579.36;-69.83;-57.02;-749.4
19;-484.05;554.02;-885.18;-946.6
20;-380.06;-306.38;-53.25;546.98
21;-991.49;-882.98;-115.38;1499.61
22;602.69;748.58;-647.02;-2032.43
23;745.57;984.86;-619.36;-2288.15
24;-353.29;575.92;465.75;802.26
25;-657.09;-294.98;-525.06;209.65
26;618.99;-921.75;-775.02;-1381.89
27;206.29;253.68;-240.74;-720.63
28;106.62;-260.19;-82.11;-111.2
29;-112.77;480.38;-985.91;-1504.24
30;125.83;400.25;686.53;618.97
31;590.33;989.89;-948.63;-2568.92
32;-243.93;-664.86;855.78;1855.16
33;283.7;478.65;-980.99;-1979.11
34;-891.58;317.65;-648.4;8.2
35;907.16;861.82;-278.74;-1939.09
36;-482.53;-593.08;837.15;2082.96
37;930.29;-865.51;98.96;-549.87
38;558.04;-976.39;435.24;438.74
39;-652.14;-562.3;-621.8;202.75
40;-53.05;305;-906.72;-1375.32
41;245.85;79.79;670.37;615.58
42;249.3;-728.19;399.81;638.27
43;-800.09;-484.53;803.31;2366.94
44;698.13;997.62;582.79;-530.64
45;781.17;-153.04;-764.37;-1956.34
46;-897.97;-626.73;689.03;2396.81
47;-932.11;711.96;-767.24;-313.17
48;362.19;-523.56;-938.73;-1504.44
49;288.6;-580.53;-516.82;-787.17
50;30.83;433.75;415.89;335.37
51;890.21;657.77;-583.15;-2246.43
52;-404.56;-314.17;508.27;1377.84
53;-342.37;950.33;88.38;61.82
54;496.09;32.49;-668.12;-1567.97
55;845.14;266.88;327.11;-699.29
56;793.39;-997.57;163.4;-223.12
57;-766.36;-401.87;126.16;1322.83
58;654.61;-160.28;-910.06;-2005.43
59;-193.93;-663.69;-845.13;-621.89
60;184.48;-478.43;-906.51;-1265.67
61;959.38;913.38;568.64;-826.43
62;-8.78;21.99;366.81;522.42
63;-401.84;-70.04;618.79;1406.71
64;812.94;962.85;674.09;-523.14
65;-934.66;305.3;-336.13;510.08
66;-674.75;985.91;936.07;1652.55
67;709.3;-960.5;262.48;0.41
68;-91.85;-797.08;-463.67;-137.54
69;988.55;395.62;-276.27;-1797.12
70;578.78;-707.59;407.28;236.34
71;-131.01;-276.07;698.28;1295.43
72;-145.85;460.57;893.39;1214.31
73;376.72;-180.17;211.66;-64.57
74;-498.39;470.13;24.53;405.9
75;-618.03;136.05;-981.19;-705.95
76;-339.39;-803.34;439.88;1451.82
77;285.14;-149.48;-92.88;-400.1
78;-559.75;-78.58;-995.84;-687.91
79;365.77;802.08;441.65;-225.25
80;-760.33;-46.71;608.14;1817.64
81;172.29;725.08;-452.88;-1220.79
82;374.56;-316.39;-246.77;-643.23
83;-778.62;-616.23;550.13;2048.06
84;329.96;813.68;307.22;-377.98
85;-758.23;-317.36;801.03;2227.93
86;-594.56;-99.94;-612.38;-90.2
87;-968.45;824.2;-165.43;529.99
88;278.02;-2.63;835.09;851.5
89;-369.88;-156.42;587.02;1367.88
90;-846.76;-198.68;29.78;1179.66
91;218.92;-463.48;939;1306.1
92;352.37;127.14;100.99;-348.94
93;-978.49;814.57;-215.61;475.27
94;391.17;-518.61;-686.68;-1185.15
95;-697.61;63.25;176.88;1072.75
96;-714.33;479.79;-485.6;-59.77
97;285.96;-480.58;688.98;878.02
98;708.98;-503.34;603.44;250.67
99;2.3;680.85;692.22;636.59
100;-439.55;-425.41;-515.32;24.36
