id;X1;X2;X3;Y
1;758.86;-220.49;128.74;-1404.97
2;115.1;-446.86;296.95;1034.59
3;-806.58;-640.61;-76.83;2303.72
4;-89.4;880.14;-238.87;-1200.92
5;-155.73;648.05;-227.65;-826.69
6;73.44;-182.32;-39.57;-206.21
7;-811.58;-691.28;925.78;5830.49
8;-945.45;-575.56;889.59;5978.3
9;857.15;-31.9;-799.76;-5016.9
10;413.43;809.22;62.31;-1434.78
11;-403.3;668.37;999.79;4071.98
12;354.28;342.55;-248.35;-2033.84
13;-263.15;17.8;609.3;2795.97
14;101.36;586.74;877.99;2373.53
15;715.7;-754.75;-376.08;-2674.72
16;-231.1;617;887.02;3260.31
17;927.13;756.87;811.59;-154.56
18;-263.3;-352.51;703.02;3377.44
19;-951.06;-566.56;-371.88;1610.69
20;-412.47;615.17;-167.54;82.37
21;-640.73;-665.31;-49.89;1977.1
22;860.02;-86.18;-647.4;-4459.33
23;-319.56;-180.47;890.99;4059.58
24;71.18;-137.28;-117.57;-501.8
25;-718.72;590.9;88.62;1796.87
26;825.69;-52.38;-808.43;-4950.42
27;-839.21;74.06;-851.13;-789.89
28;-487.75;-0.29;49.34;1458.5
29;288.05;651.14;863.93;1787.05
30;-79.92;-155.36;-343.1;-873.85
31;392.88;-198.37;-350.48;-2116.24
32;-900.61;-581.83;-974.66;-603.69
33;93.39;386.62;930.71;2715.43
34;35.32;-548.11;642.41;2512.66
35;747.92;-275.26;599.27;293.94
36;375.12;477.33;-890.9;-4412.52
37;-751.47;170.84;666.22;4177.36
38;155.49;217.2;-869.26;-3577.17
39;-249.19;-307.46;-20.96;797.22
40;-506.59;-626.08;797.83;4537.04
41;335.72;-248.71;533.77;1136.62
42;987.54;-629.99;-733.62;-4719.47
43;-937.51;-482.5;-462;1204.06
44;527.87;-265.81;252.82;-333.84
45;-850.54;639.88;566.65;3769.73
46;565.98;-101.98;-755.66;-4046.14
47;48.59;-829.57;-10.48;406.45
48;-218.18;254.84;82.4;685.62
49;105.52;-68.6;842.48;2690.74
50;-385.59;97.96;-409.8;-472.13
51;-587.8;684.39;-979.78;-2320.71
52;-352.24;206.54;68.65;1023.89
53;-305.88;490.25;-203.71;-239.17
54;-163.9;130.63;589.93;2388.88
55;-919.57;-511.35;143.72;3278.28
56;291.2;435.19;250.6;-200.49
57;-685.44;-328.76;560.39;3980.6
58;870.19;-581.21;-286.29;-2890.73
59;-463.84;-210.43;668.77;3689.59
60;2.52;108.16;593.6;1977.36
61;-732.69;216.8;-391.66;425.15
62;151.97;-599.82;-723.95;-2500.43
63;853.26;868.31;137.45;-2376
64;425.07;-702.47;-336.92;-1808.22
65;989.06;-168.54;919.04;692.78
66;-364.63;105.03;-815.94;-1942.46
67;910.45;387.27;-771.02;-5346.98
68;625.24;385.03;719.87;580.07
69;-687.32;-755;-380.25;1015.52
70;483.22;642.03;221.62;-950.45
71;-43.83;-916.03;-618.07;-1398.59
72;198.18;730.49;982.69;2382.37
73;689.77;-356.54;-267.4;-2503.58
74;-873.45;228.55;-44.31;1993.47
75;932.64;-386.59;212.87;-1458.43
76;-969.24;809.17;323.42;3121.57
77;419.16;-498.76;634.95;1439.58
78;-541.01;-454.08;-375.13;439.02
79;384.51;953.23;-360.72;-2926.34
80;600.51;-615.99;910.66;1999.37
81;-992.49;425.38;-196.63;1643.13
82;663.05;956.31;-214.7;-3156.07
83;471.31;-54;-480.77;-2875.98
84;532.29;-703.93;-957.11;-4241.66
85;-421.02;244.57;-947.71;-2346.47
86;-758.68;791.58;-567.59;-513.89
87;-688.55;453.64;-757.81;-1125.41
88;-743.82;-291.22;-308.88;1091.59
89;-903.3;-369.47;488.18;4332.57
90;-527.43;233.2;695.56;3643.99
91;-972.85;756.02;984.21;5461.36
92;-237.95;-559.08;69.65;1253.76
93;-757.34;585.01;-522;-216.53
94;509.24;214.54;557.46;441.24
95;776.72;-32.23;-755.61;-4651.52
96;-717.27;890.96;316.06;2374.3
97;866.78;870.25;-520.77;-4697.1
98;-256.02;-15.68;-128.22;241.16
99;348.57;341.79;-372.72;-2450.78
100;514.23;959.67;-873.61;-5051.69
