id;X1;X2;X3;Y
1;-769.1;-810.88;-744.01;-4812.62
2;572.39;-972.92;507.47;-1630.49
3;9.64;831.35;-589.94;2122.85
4;892.86;523.46;-185.93;3112.19
5;-900.03;6.21;-786.77;-2412.09
6;-830.78;-842.07;-606.25;-4880.32
7;-108.65;309.28;115.39;947.85
8;778.68;-77.94;-776.42;311.89
9;-619.69;872.81;962.36;2783.1
10;-597.84;-53.54;-127.64;-1371.29
11;755.88;-951.21;-1.75;-1773.04
12;-274.47;-684.39;-284.96;-3032.02
13;440.34;-346.53;-795.76;-1191.91
14;-729.67;380.17;-762.45;-856.22
15;357.53;-706.25;891.76;-730.54
16;99.07;828.31;-223.85;2659.48
17;357.37;116.19;246.51;1282.22
18;236.19;414.12;305.56;2106.81
19;591.68;604.07;-173.18;2853.84
20;-618.96;308.6;-217.61;-316.04
21;-669.94;-206.18;-14.76;-1880.35
22;667.1;181.22;-100.79;1678.51
23;761.09;-381.04;452.24;588.73
24;-537.35;-938.42;-371.35;-4423.7
25;-523.02;112.81;-193.33;-762.11
26;384.53;-590.82;533.53;-684.61
27;417.25;-578.7;-123.93;-1282.86
28;-176.73;302.02;36.81;718.07
29;-367.67;-48;-791.82;-1647.6
30;-471.95;462.6;901.8;1637.6
31;-952.1;-844.58;-84.54;-4549.82
32;272.43;967.57;320.28;4002.56
33;-760.17;301.79;-564.99;-958.31
34;89.56;240.7;-8.81;944.01
35;376.6;-371.96;599.22;89.08
36;264.01;819.45;-852.51;2258.39
37;279.2;730.23;-200.01;2683.53
38;145.84;798.01;797.74;3726.43
39;-310.02;666.43;195.94;1845.22
40;-957.45;445.33;86.44;-149.12
41;-748.28;-521.49;868.9;-2117.67
42;-166.49;996.86;68.74;3049.98
43;753.38;274.5;-971.06;1216.2
44;557.74;657.1;662.76;3854.34
45;-406.81;-593.31;-555.12;-3254.34
46;-371.38;-657.62;-548.48;-3395.91
47;263.07;-146.97;268.69;275.53
48;537.92;23.06;-970.25;8.47
49;-463.68;-275.96;-347.73;-2094.96
50;-310.34;-375.27;-83.92;-1869.39
51;-296;-494.04;698.63;-1402.84
52;-786.01;-527.42;-736.92;-3906.08
53;-97.67;-737.47;166.62;-2412
54;-739.58;-75.95;642.19;-880.99
55;722.77;579.65;-987.91;2144.15
56;53.65;220.31;704.95;1569.52
57;949.07;-558.56;219.71;94.14
58;845.28;943.19;853.59;5506.06
59;-914.76;22.86;840.75;-658.09
60;-860.45;908.83;367.4;1842.95
61;-190.34;578.25;-354.77;1185.8
62;-618.91;520.08;644.7;1291.73
63;627.85;-342.43;172.83;181.26
64;-402.66;199.98;585.41;564.12
65;742.94;-924.51;515.57;-1159.87
66;-727.71;747.61;952.88;2170.78
67;-663.63;-889.86;-278.22;-4391.59
68;839.99;818.75;388.39;4596.04
69;-484.01;-17;724.21;-145.77
70;141;-797.94;725.5;-1593.59
71;-403.97;-299.52;188.14;-1498.71
72;264.99;-657.08;668.55;-970.41
73;338.36;-264.82;944.62;739.26
74;476.59;770.92;-433.36;2920.94
75;298.21;-692.5;296.7;-1422.26
76;-583.28;-134.03;223.67;-1237.81
77;771.38;-724.03;703.39;-252.29
78;-488.85;-892.57;-710.98;-4548.15
79;-31.57;-654.08;-763.83;-3008.09
80;655.52;720.34;650.48;4222.28
81;771.52;-703.68;976.18;102.85
82;304.16;57.07;708.56;1483.21
83;-244.08;190.26;-660.6;-506.84
84;655.49;-586.62;-40.99;-797.16
85;602.25;-32.21;-729.94;196.41
86;-561.1;226.89;-319.27;-589.54
87;-34.8;-82.53;910.62;636.51
88;844.59;37.37;355.32;2005.79
89;-976.94;585.73;-509.37;-353.13
90;-870.23;-511.71;982.07;-2182.39
91;-26.15;-919.69;768.71;-2245.09
92;-846.97;31.61;-510.59;-1941.82
93;99.63;733.29;865.14;3504.02
94;-634.51;-763.07;636.95;-2952.84
95;971.77;90.84;530.27;2593.27
96;-481.79;-704.14;-445.47;-3635.51
97;832.67;-651.38;355.29;-274.23
98;918.23;980.27;-413.66;4414.89
99;-820.6;998.1;486.15;2331.52
100;233.51;365.15;-367.72;1227.13
