id;X1;X2;X3;Y
1;-592.51;-556.86;-464.2;-2631.87
2;-342.05;429.18;36.28;2178.12
3;-962.1;-405.81;154.33;-307.15
4;394.74;-371.8;288.18;-1307.88
5;556.07;-994.61;901.29;-2693.74
6;255.2;713.73;630.3;3977.88
7;-431.15;-841.46;-200.68;-3393.52
8;37.01;-793.12;-111.28;-3497.23
9;-922.16;446.87;-255.27;2235.32
10;628.83;-346.47;287.35;-1452.71
11;859.57;748.36;799.92;3846.99
12;-355.35;140.23;-766.85;-698.5
13;-236.26;806.55;-156.92;3186.76
14;76.38;-501.28;-865.07;-3967.25
15;62.04;407;119;1842.15
16;593.32;386.11;-555.34;-244.86
17;-728.69;737.77;891.64;5667.88
18;582.39;-953.91;-361.2;-5257.51
19;-460.11;913.65;-344.5;3455.37
20;739.21;-787.2;-512.17;-5068.34
21;-29.13;-812.32;-279.05;-3864.85
22;-845.3;941.41;-103.53;4488.32
23;-537.09;-509.53;458.49;-523.83
24;803.72;-42.58;-473.94;-2029.9
25;-634.68;217.2;-963.33;-513.77
26;422.96;914.21;-469.83;2262
27;876.34;-370.15;917.89;-458.32
28;446.06;936.78;-40.1;3250.34
29;-453.96;692.59;-542.35;2128.25
30;-674.05;316.53;-565.26;782.49
31;852.27;994.63;908.54;5087.63
32;-182.99;-986.24;163.33;-3462.66
33;-622.06;-987.01;-533.87;-4496.6
34;-138.31;790.68;-647.11;1970.12
35;-289.73;-205.4;624.63;806.69
36;329.45;-808.53;411.99;-2746.63
37;450.04;-775.06;419.58;-2721.7
38;-817.9;51.73;93.13;1267.76
39;133.74;670.33;-605.44;1285.28
40;-765.25;-980.48;250.33;-2642.14
41;958.85;-120.67;140.37;-1195.71
42;-653.83;-23.27;-656.38;-812.58
43;376.55;-64.23;967.84;1414.28
44;-76.32;473.54;635.98;3362.71
45;-712.35;650.28;-205.8;2948.39
46;972.73;-975.08;958.73;-2928.56
47;-887.33;-296.44;105.08;-46.59
48;-754.11;-490.33;-322.25;-1888.87
49;872.36;-20.15;789.71;692.13
50;499.69;598.98;-318.67;1225.36
51;355.51;713.33;97.35;2731.16
52;-733.58;-82.02;42.41;528.59
53;130.1;-591.47;-597.6;-3817.12
54;-830.01;454.64;-14.34;2686.6
55;-856.16;394.22;-378.5;1688.63
56;-539.97;535.39;-274.94;2152.38
57;-647.71;356.28;74.54;2285.7
58;349.83;159.95;-682.83;-1179.74
59;290.76;-312.42;-476.79;-2593.94
60;540.05;-256.71;801.23;105.3
61;100.97;-514.7;476.09;-1177.22
62;-71.37;683.9;307.07;3508.62
63;273.11;875.49;53.87;3381.99
64;-504.56;-855.85;432.75;-2019.62
65;-200.02;71.32;841.37;2299.44
66;90.23;557.91;-160.18;1827.28
67;-845.71;-600.15;-525.85;-2673.92
68;190.23;-865.34;-710.23;-5232.31
69;851.03;-913.16;-233.24;-5101.07
70;175.71;523.61;-41.34;1852.79
71;13.89;86.34;14.28;366.98
72;709.18;-592.52;-694.05;-4635.83
73;-467.43;-536.53;622.38;-356.45
74;759.8;813.45;611.45;3811.9
75;-418.79;-258.06;995.77;1522.22
76;-855.01;-470.99;-984.58;-3121.49
77;772.62;-456.35;-167.96;-3023.47
78;-501.16;627.26;-209.65;2623.43
79;-415.11;967.82;-518.54;3255.34
80;904.33;506.74;448.61;2067.35
81;-78.22;-482.65;-970;-3954.11
82;14.14;-348.2;-14.62;-1460
83;15.27;319.35;-60.05;1152.61
84;625.68;153.01;113.77;207.66
85;-895.98;-425.24;-956.42;-2831.96
86;-30.39;928.36;512.84;4897.93
87;-94.82;-467.45;441.67;-853.33
88;633.17;866.7;-34.77;2780.39
89;698.68;798.25;-441.33;1563.25
90;947.52;654.6;878.58;3542.19
91;-915.82;568.64;572.59;4495.6
92;-687.73;710.72;685.63;5074.1
93;130.37;-525.42;453.07;-1301.26
94;716.53;-434.87;-548.86;-3693.78
95;608.41;-55.91;113.36;-623.58
96;997.42;-158.9;7.04;-1677.13
97;80.96;-550.9;-863.72;-4170.4
98;-118.54;-282.09;481.07;8.74
99;-344.99;-508.67;397.94;-851.44
100;946.81;392.2;-308.58;-62.25
