id;X1;X2;X3;Y
1;829.97;98.17;513.02;2704.27
2;-149.61;26.14;-153.59;-261.75
3;616.37;48.28;734.61;1197.29
4;926.06;-595.35;768.84;1149.6
5;-269.27;-884.1;621.26;-4314.13
6;-82.52;63.54;189.05;-630.75
7;956.21;776.79;382.71;4921.61
8;-493.94;-544.03;-668.69;-1817.77
9;873.74;365.82;783.43;2860.67
10;564.33;901.75;-849.66;6127.95
11;450.37;792.6;286.24;2967.3
12;-357.66;578.19;-416.31;530.4
13;-114.49;488.19;913.97;-1457.1
14;-397.5;457.4;-966.6;1294.31
15;-498.72;938.1;314.12;-913.16
16;917.47;-237.24;-938.07;5516.2
17;657.67;932.53;955.04;2715.67
18;137.57;-248.78;-201.42;523.31
19;-141.71;-393.94;-715.14;118.56
20;972.47;693.8;237.39;5135.43
21;199.96;214.68;7.15;1295.37
22;74.78;-737.06;586.41;-2443.42
23;610.67;-828.03;252.37;413.88
24;-377.91;-0.19;803.37;-3364.27
25;-341.72;-755.12;421.43;-3933.59
26;-684.34;546.15;709.56;-3372.27
27;750.28;569.66;717.73;2883.94
28;-663.2;998.68;0.28;-827.43
29;-509.16;122.08;50.33;-2064.76
30;-119.47;-368.84;826.7;-3048.37
31;-906.73;-452.76;946.06;-6893.57
32;372.86;-379.83;-144.18;1152.9
33;-142.41;-248.42;-229.35;-630.62
34;632.55;-373.19;-750.94;3597.36
35;-571.76;572.77;-503.06;-221.86
36;605.93;-749.36;287.41;478.62
37;-611.99;-334.78;327.83;-4043.87
38;-106.36;512.14;481.32;-443.39
39;45.53;-536.5;-944.26;1131.43
40;21.74;-959.47;-5;-1858.77
41;959.64;-259.22;968.76;1552.88
42;-280.25;295.29;-825.09;1166.35
43;335.28;765.99;230.68;2532.89
44;68.37;-600.42;-267.23;-356.02
45;-843.98;-488.03;688.61;-6139.85
46;-360.03;-635.03;76.66;-3025.84
47;542.86;-670.53;698.94;-518.26
48;-580.07;-455.95;-119.29;-3192.21
49;-867.51;-89.7;-548.85;-2764.85
50;-660.19;-881.65;-736.27;-3086.79
51;391.08;813.59;-747.73;4976.09
52;475.14;194.59;376.19;1655.22
53;97.44;-669.34;-441.35;3.14
54;-242.57;863.09;-675.16;2171.98
55;-213.11;-58.68;-71.38;-888.54
56;-790.88;-181.89;302.5;-4452.15
57;699.18;941.22;-894.86;6891.74
58;-324.4;294.67;-616.39;525.08
59;73.98;342.59;914.23;-938.9
60;875.08;-324.97;-354.01;3894.86
61;-214.45;-634.74;-572.76;-996.44
62;880.85;645;792.54;3444.78
63;729.66;641.05;-64.25;4622.61
64;-733.91;354.41;-959.98;-391.56
65;-464;328.5;964.97;-3411.96
66;284.24;969.42;892.04;1306.38
67;-972.75;-766.95;855.87;-7630.61
68;-453.85;-174.87;908.31;-4277.72
69;386.15;-557.71;19.22;494.53
70;-173.54;562;-829.13;2184.37
71;718.13;906.12;-450.17;5945.53
72;335.17;-364.04;-455.43;1690.34
73;-14.96;919.65;541.83;658.12
74;658.7;865.64;-165.7;4993.4
75;37.48;-523.4;-803.24;819.96
76;623.87;-216.79;287.22;1649.69
77;139.2;233.95;132.56;802.35
78;228.82;-133.45;-104.13;946.78
79;665.76;708.17;-39.76;4429.69
80;-737.28;44.62;980.62;-5213.62
81;-949.17;-790.28;-770.99;-4078.59
82;-840.89;-552.23;-323.48;-4082.26
83;-918.46;0.72;458.63;-4967.05
84;-175.62;575.74;-832.39;2210.67
85;-654.39;3.68;590.25;-4098.21
86;-476;-26.67;284.58;-2728.97
87;504.95;-984.29;185.96;-222.7
88;952.56;930.63;-63.62;6183
89;183.36;-853.71;714.58;-2487.11
90;-935.83;12.17;787.13;-5725.96
91;-518.36;-249.97;714.39;-4294.38
92;182.72;237.32;262.62;718.18
93;-350.69;-280.98;114.83;-2341.47
94;-990.89;261.1;-235.28;-3255.38
95;-734.61;-38.05;-303.44;-2609.83
96;-803.49;933.54;717.52;-3112.71
97;497.76;-957.01;-583.59;1456.74
98;-961.52;-222;-231.58;-4125.6
99;-220.07;-315.06;-261.38;-1035.65
100;-287.79;-274.52;-586.26;-547.31
